泯	{"element":"szm-m","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"6","index":0}	5526
泰	{"element":"szm-t","index":0} {"element":"mzm-ai","index":0} {"element":"三","index":0} {"element":"4","index":0}	557240
泱	{"element":"szm-y","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"大","index":0}	3131
泳	{"element":"szm-y","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	54509
泵	{"element":"szm-b","index":0} {"element":"mzm-eng","index":0} {"element":"石","index":0} {"element":"水","index":0}	57844
泷	{"element":"szm-l","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	21918
泷	{"element":"szm-sh","index":0} {"element":"mzm-uang","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	0
泸	{"element":"szm-l","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"尸","index":0}	15738
泺	{"element":"szm-l","index":0} {"element":"mzm-uo","index":0} {"element":"氵","index":0} {"element":"小","index":0}	2262
泻	{"element":"szm-x","index":0} {"element":"mzm-ie","index":0} {"element":"氵","index":0} {"element":"1","index":0}	36545
泼	{"element":"szm-p","index":0} {"element":"mzm-o","index":0} {"element":"氵","index":0} {"element":"又","index":0}	45463
泽	{"element":"szm-z","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"𰀁","index":0}	439293
泾	{"element":"szm-j","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"工","index":0}	19155
洁	{"element":"szm-j","index":0} {"element":"mzm-ie","index":0} {"element":"氵","index":0} {"element":"口","index":0}	196606
洄	{"element":"szm-h","index":0} {"element":"mzm-ui","index":0} {"element":"氵","index":0} {"element":"口","index":0}	2523
洇	{"element":"szm-y","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"大","index":0}	937
洈	{"element":"szm-w","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"⺋","index":0}	469
洋	{"element":"szm-y","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"𰀁","index":0}	290774
洌	{"element":"szm-l","index":0} {"element":"mzm-ie","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	1086
洎	{"element":"szm-j","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"自","index":0}	805
洑	{"element":"szm-f","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"犬","index":0}	166
洒	{"element":"szm-s","index":0} {"element":"mzm-a","index":0} {"element":"氵","index":0} {"element":"西","index":0}	71592
洓	{"element":"szm-q","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"𠆢","index":0}	20
洗	{"element":"szm-x","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"儿","index":0}	706520
洗	{"element":"szm-x","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"儿","index":0}	0
洘	{"element":"szm-k","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"5","index":0}	16
洙	{"element":"szm-zh","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"𠆢","index":0}	15387
洚	{"element":"szm-j","index":0} {"element":"mzm-iang","index":0} {"element":"氵","index":0} {"element":"2","index":0}	68
洛	{"element":"szm-l","index":0} {"element":"mzm-uo","index":0} {"element":"氵","index":0} {"element":"各","index":0}	692916
洞	{"element":"szm-d","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"口","index":0}	246807
洞	{"element":"szm-t","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"口","index":0}	0
洢	{"element":"szm-y","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"3","index":0}	173
洣	{"element":"szm-m","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"米","index":0}	262
津	{"element":"szm-j","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"十","index":0}	255919
洧	{"element":"szm-w","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"","index":0}	990
洨	{"element":"szm-x","index":0} {"element":"mzm-iao","index":0} {"element":"氵","index":0} {"element":"㐅","index":0}	262
洪	{"element":"szm-h","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"八","index":0}	304060
洫	{"element":"szm-x","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"皿","index":0}	167
洭	{"element":"szm-k","index":0} {"element":"mzm-uang","index":0} {"element":"氵","index":0} {"element":"王","index":0}	91
洮	{"element":"szm-t","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"4","index":0}	4530
洱	{"element":"szm-e","index":0} {"element":"mzm-r","index":0} {"element":"氵","index":0} {"element":"三","index":0}	7866
洲	{"element":"szm-zh","index":0} {"element":"mzm-ou","index":0} {"element":"氵","index":0} {"element":"2","index":0}	266154
洳	{"element":"szm-r","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"口","index":0}	478
洴	{"element":"szm-p","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"2","index":0}	44
洵	{"element":"szm-x","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"日","index":0}	7290
洸	{"element":"szm-g","index":0} {"element":"mzm-uang","index":0} {"element":"氵","index":0} {"element":"儿","index":0}	1484
洹	{"element":"szm-h","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"1","index":0}	1930
洺	{"element":"szm-m","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"口","index":0}	1313
活	{"element":"szm-h","index":0} {"element":"mzm-uo","index":0} {"element":"氵","index":0} {"element":"口","index":0}	1225044
洼	{"element":"szm-w","index":0} {"element":"mzm-a","index":0} {"element":"氵","index":0} {"element":"土","index":0}	19344
洽	{"element":"szm-q","index":0} {"element":"mzm-ia","index":0} {"element":"氵","index":0} {"element":"口","index":0}	21934
派	{"element":"szm-p","index":0} {"element":"mzm-ai","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	662252
洿	{"element":"szm-w","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"5","index":0}	92
流	{"element":"szm-l","index":0} {"element":"mzm-iu","index":0} {"element":"氵","index":0} {"element":"","index":0}	984325
浃	{"element":"szm-j","index":0} {"element":"mzm-ia","index":0} {"element":"氵","index":0} {"element":"大","index":0}	1077
浅	{"element":"szm-q","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	188933
浆	{"element":"szm-j","index":0} {"element":"mzm-iang","index":0} {"element":"丬","index":0} {"element":"水","index":0}	67473
浇	{"element":"szm-j","index":0} {"element":"mzm-iao","index":0} {"element":"氵","index":0} {"element":"儿","index":0}	94194
浈	{"element":"szm-zh","index":0} {"element":"mzm-en","index":0} {"element":"氵","index":0} {"element":"贝","index":0}	615
浉	{"element":"szm-sh","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"巾","index":0}	316
浊	{"element":"szm-zh","index":0} {"element":"mzm-uo","index":0} {"element":"氵","index":0} {"element":"虫","index":0}	35718
测	{"element":"szm-c","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	434131
浍	{"element":"szm-h","index":0} {"element":"mzm-ui","index":0} {"element":"氵","index":0} {"element":"厶","index":0}	691
济	{"element":"szm-j","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"2","index":0}	458008
浏	{"element":"szm-l","index":0} {"element":"mzm-iu","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	14472
浐	{"element":"szm-ch","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"3","index":0}	1520
浑	{"element":"szm-h","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"车","index":0}	31449
浒	{"element":"szm-h","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"十","index":0}	5578
浒	{"element":"szm-x","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"十","index":0}	0
浓	{"element":"szm-n","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	300523
浔	{"element":"szm-x","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"寸","index":0}	3936
浕	{"element":"szm-j","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"4","index":0}	21
浙	{"element":"szm-zh","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"斤","index":0}	88824
浚	{"element":"szm-j","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"夂","index":0}	15539
浚	{"element":"szm-x","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"夂","index":0}	0
浛	{"element":"szm-h","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"口","index":0}	166
浜	{"element":"szm-b","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"八","index":0}	12399
浞	{"element":"szm-zh","index":0} {"element":"mzm-uo","index":0} {"element":"氵","index":0} {"element":"足","index":0}	641
浟	{"element":"szm-y","index":0} {"element":"mzm-ou","index":0} {"element":"氵","index":0} {"element":"攵","index":0}	66
浠	{"element":"szm-x","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"巾","index":0}	1382
浡	{"element":"szm-b","index":0} {"element":"mzm-o","index":0} {"element":"氵","index":0} {"element":"子","index":0}	319
浣	{"element":"szm-h","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"儿","index":0}	5120
浥	{"element":"szm-y","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"巴","index":0}	310
浦	{"element":"szm-p","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"甫","index":0}	179651
浩	{"element":"szm-h","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"口","index":0}	214663
浪	{"element":"szm-l","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	221942
浬	{"element":"szm-l","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"","index":0}	1606
浭	{"element":"szm-g","index":0} {"element":"mzm-eng","index":0} {"element":"氵","index":0} {"element":"㐅","index":0}	76
浮	{"element":"szm-f","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"子","index":0}	126613
浯	{"element":"szm-w","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"口","index":0}	1097
浰	{"element":"szm-l","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	89
浰	{"element":"szm-l","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	89
浲	{"element":"szm-f","index":0} {"element":"mzm-eng","index":0} {"element":"氵","index":0} {"element":"丰","index":0}	8
浴	{"element":"szm-y","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"谷","index":0}	58829
海	{"element":"szm-h","index":0} {"element":"mzm-ai","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	1705733
浸	{"element":"szm-j","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"又","index":0}	86300
浼	{"element":"szm-m","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"儿","index":0}	438
涂	{"element":"szm-t","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"八","index":0}	246287
涄	{"element":"szm-p","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"5","index":0}	3
涅	{"element":"szm-n","index":0} {"element":"mzm-ie","index":0} {"element":"氵","index":0} {"element":"土","index":0}	139126
消	{"element":"szm-x","index":0} {"element":"mzm-iao","index":0} {"element":"氵","index":0} {"element":"","index":0}	559070
涉	{"element":"szm-sh","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"3","index":0}	184770
涌	{"element":"szm-ch","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"","index":0}	0
涌	{"element":"szm-y","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"","index":0}	95130
涍	{"element":"szm-x","index":0} {"element":"mzm-iao","index":0} {"element":"氵","index":0} {"element":"子","index":0}	39
涎	{"element":"szm-x","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"廴","index":0}	3443
涐	{"element":"szm-e","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	134
涑	{"element":"szm-s","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"束","index":0}	1142
涓	{"element":"szm-j","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"","index":0}	4029
涔	{"element":"szm-c","index":0} {"element":"mzm-en","index":0} {"element":"氵","index":0} {"element":"5","index":0}	1157
涕	{"element":"szm-t","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"3","index":0}	11019
涘	{"element":"szm-s","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"大","index":0}	216
涛	{"element":"szm-t","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"寸","index":0}	154345
涝	{"element":"szm-l","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"力","index":0}	11106
涞	{"element":"szm-l","index":0} {"element":"mzm-ai","index":0} {"element":"氵","index":0} {"element":"米","index":0}	1797
涟	{"element":"szm-l","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"辶","index":0}	5459
涠	{"element":"szm-w","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"2","index":0}	375
涡	{"element":"szm-g","index":0} {"element":"mzm-uo","index":0} {"element":"氵","index":0} {"element":"人","index":0}	0
涡	{"element":"szm-w","index":0} {"element":"mzm-o","index":0} {"element":"氵","index":0} {"element":"人","index":0}	26009
涢	{"element":"szm-y","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"贝","index":0}	131
涣	{"element":"szm-h","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"大","index":0}	3370
涤	{"element":"szm-d","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"小","index":0}	13189
润	{"element":"szm-r","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"王","index":0}	279295
涧	{"element":"szm-j","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"日","index":0}	15524
涨	{"element":"szm-zh","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"长","index":0}	667634
涩	{"element":"szm-s","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"","index":0}	33447
涪	{"element":"szm-f","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"口","index":0}	3477
涫	{"element":"szm-g","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"1","index":0}	270
涮	{"element":"szm-sh","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	79522
涯	{"element":"szm-y","index":0} {"element":"mzm-a","index":0} {"element":"氵","index":0} {"element":"土","index":0}	22270
液	{"element":"szm-y","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	272685
涴	{"element":"szm-y","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"⺋","index":0}	118
涵	{"element":"szm-h","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"2","index":0}	131069
涸	{"element":"szm-h","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"固","index":0}	2011
涿	{"element":"szm-zh","index":0} {"element":"mzm-uo","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	2779
淀	{"element":"szm-d","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"4","index":0}	27886
淄	{"element":"szm-z","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"田","index":0}	5879
淅	{"element":"szm-x","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"斤","index":0}	3410
淆	{"element":"szm-x","index":0} {"element":"mzm-iao","index":0} {"element":"氵","index":0} {"element":"","index":0}	2699
淇	{"element":"szm-q","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"八","index":0}	26904
淋	{"element":"szm-l","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"木","index":0}	109486
淌	{"element":"szm-t","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"尚","index":0}	9773
淏	{"element":"szm-h","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"大","index":0}	409
淑	{"element":"szm-sh","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"又","index":0}	81634
淖	{"element":"szm-n","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"十","index":0}	3669
淘	{"element":"szm-t","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"山","index":0}	127287
淙	{"element":"szm-c","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"小","index":0}	1410
淜	{"element":"szm-p","index":0} {"element":"mzm-eng","index":0} {"element":"氵","index":0} {"element":"月","index":0}	52
淝	{"element":"szm-f","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"巴","index":0}	2209
淞	{"element":"szm-s","index":0} {"element":"mzm-ong","index":0} {"element":"氵","index":0} {"element":"厶","index":0}	5146
淟	{"element":"szm-t","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"八","index":0}	13
淠	{"element":"szm-p","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"2","index":0}	582
淡	{"element":"szm-d","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"火","index":0}	342531
淤	{"element":"szm-y","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"4","index":0}	15976
淦	{"element":"szm-g","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"1","index":0}	7834
淫	{"element":"szm-y","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"1","index":0}	28052
淬	{"element":"szm-c","index":0} {"element":"mzm-ui","index":0} {"element":"氵","index":0} {"element":"十","index":0}	2571
淮	{"element":"szm-h","index":0} {"element":"mzm-uai","index":0} {"element":"氵","index":0} {"element":"龶","index":0}	69438
淯	{"element":"szm-y","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"","index":0}	882
深	{"element":"szm-sh","index":0} {"element":"mzm-en","index":0} {"element":"氵","index":0} {"element":"木","index":0}	1178470
淳	{"element":"szm-ch","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"子","index":0}	59234
淴	{"element":"szm-h","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"心","index":0}	29
混	{"element":"szm-h","index":0} {"element":"mzm-un","index":0} {"element":"氵","index":0} {"element":"匕","index":0}	326623
淹	{"element":"szm-y","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"电","index":0}	35771
添	{"element":"szm-t","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	224201
淼	{"element":"szm-m","index":0} {"element":"mzm-iao","index":0} {"element":"水","index":0} {"element":"水","index":0}	19292
清	{"element":"szm-q","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"","index":0}	1259858
渊	{"element":"szm-y","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"2","index":0}	56945
渌	{"element":"szm-l","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"4","index":0}	1909
渍	{"element":"szm-z","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"贝","index":0}	35232
渎	{"element":"szm-d","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"人","index":0}	8526
渐	{"element":"szm-j","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"斤","index":0}	158186
渑	{"element":"szm-m","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"电","index":0}	516
渔	{"element":"szm-y","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"鱼","index":0}	62737
渗	{"element":"szm-sh","index":0} {"element":"mzm-en","index":0} {"element":"氵","index":0} {"element":"㇒","index":0}	38578
渚	{"element":"szm-zh","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"日","index":0}	15435
渝	{"element":"szm-y","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	47157
渟	{"element":"szm-t","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"丁","index":0}	730
渠	{"element":"szm-q","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"木","index":0}	87518
渡	{"element":"szm-d","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"又","index":0}	132958
渣	{"element":"szm-zh","index":0} {"element":"mzm-a","index":0} {"element":"氵","index":0} {"element":"1","index":0}	116558
渤	{"element":"szm-b","index":0} {"element":"mzm-o","index":0} {"element":"氵","index":0} {"element":"力","index":0}	11461
渥	{"element":"szm-w","index":0} {"element":"mzm-o","index":0} {"element":"氵","index":0} {"element":"土","index":0}	7698
温	{"element":"szm-w","index":0} {"element":"mzm-en","index":0} {"element":"氵","index":0} {"element":"皿","index":0}	571435
渫	{"element":"szm-x","index":0} {"element":"mzm-ie","index":0} {"element":"氵","index":0} {"element":"木","index":0}	177
渭	{"element":"szm-w","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"","index":0}	16705
港	{"element":"szm-g","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"巳","index":0}	677081
渰	{"element":"szm-y","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"2","index":0}	28
渲	{"element":"szm-x","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"1","index":0}	5483
渴	{"element":"szm-k","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"6","index":0}	36471
游	{"element":"szm-y","index":0} {"element":"mzm-ou","index":0} {"element":"氵","index":0} {"element":"子","index":0}	1000348
渺	{"element":"szm-m","index":0} {"element":"mzm-iao","index":0} {"element":"氵","index":0} {"element":"3","index":0}	9363
渼	{"element":"szm-m","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"大","index":0}	230
湃	{"element":"szm-p","index":0} {"element":"mzm-ai","index":0} {"element":"氵","index":0} {"element":"丰","index":0}	7669
湄	{"element":"szm-m","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"目","index":0}	13831
湉	{"element":"szm-t","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"口","index":0}	2981
湍	{"element":"szm-t","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"而","index":0}	3504
湎	{"element":"szm-m","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"二","index":0}	379
湑	{"element":"szm-x","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"","index":0}	153
湓	{"element":"szm-p","index":0} {"element":"mzm-en","index":0} {"element":"氵","index":0} {"element":"皿","index":0}	432
湔	{"element":"szm-j","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"刂","index":0}	2638
湖	{"element":"szm-h","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"月","index":0}	686643
湘	{"element":"szm-x","index":0} {"element":"mzm-iang","index":0} {"element":"氵","index":0} {"element":"目","index":0}	164220
湛	{"element":"szm-zh","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"6","index":0}	28557
湜	{"element":"szm-sh","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"4","index":0}	896
湝	{"element":"szm-j","index":0} {"element":"mzm-ie","index":0} {"element":"氵","index":0} {"element":"白","index":0}	104
湟	{"element":"szm-h","index":0} {"element":"mzm-uang","index":0} {"element":"氵","index":0} {"element":"王","index":0}	5484
湣	{"element":"szm-m","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"日","index":0}	706
湫	{"element":"szm-j","index":0} {"element":"mzm-iao","index":0} {"element":"氵","index":0} {"element":"火","index":0}	160
湫	{"element":"szm-q","index":0} {"element":"mzm-iu","index":0} {"element":"氵","index":0} {"element":"火","index":0}	3045
湮	{"element":"szm-y","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"土","index":0}	1169
湲	{"element":"szm-y","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"又","index":0}	303
湴	{"element":"szm-b","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"1","index":0}	315
湾	{"element":"szm-w","index":0} {"element":"mzm-an","index":0} {"element":"氵","index":0} {"element":"5","index":0}	349118
湿	{"element":"szm-sh","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"1","index":0}	238931
溁	{"element":"szm-y","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"木","index":0}	506
溃	{"element":"szm-h","index":0} {"element":"mzm-ui","index":0} {"element":"氵","index":0} {"element":"贝","index":0}	0
溃	{"element":"szm-k","index":0} {"element":"mzm-ui","index":0} {"element":"氵","index":0} {"element":"贝","index":0}	26392
溅	{"element":"szm-j","index":0} {"element":"mzm-ian","index":0} {"element":"氵","index":0} {"element":"㇏","index":0}	23283
溆	{"element":"szm-x","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"又","index":0}	726
溇	{"element":"szm-l","index":0} {"element":"mzm-ou","index":0} {"element":"氵","index":0} {"element":"女","index":0}	220
溉	{"element":"szm-g","index":0} {"element":"mzm-ai","index":0} {"element":"氵","index":0} {"element":"儿","index":0}	3058
溍	{"element":"szm-j","index":0} {"element":"mzm-in","index":0} {"element":"氵","index":0} {"element":"日","index":0}	355
溏	{"element":"szm-t","index":0} {"element":"mzm-ang","index":0} {"element":"氵","index":0} {"element":"口","index":0}	3744
源	{"element":"szm-y","index":0} {"element":"mzm-uan","index":0} {"element":"氵","index":0} {"element":"小","index":0}	792659
溘	{"element":"szm-k","index":0} {"element":"mzm-e","index":0} {"element":"氵","index":0} {"element":"皿","index":0}	345
溚	{"element":"szm-d","index":0} {"element":"mzm-a","index":0} {"element":"氵","index":0} {"element":"口","index":0}	33
溜	{"element":"szm-l","index":0} {"element":"mzm-iu","index":0} {"element":"氵","index":0} {"element":"田","index":0}	84509
溞	{"element":"szm-s","index":0} {"element":"mzm-ao","index":0} {"element":"氵","index":0} {"element":"虫","index":0}	331
溟	{"element":"szm-m","index":0} {"element":"mzm-ing","index":0} {"element":"氵","index":0} {"element":"八","index":0}	2047
溠	{"element":"szm-zh","index":0} {"element":"mzm-a","index":0} {"element":"氵","index":0} {"element":"工","index":0}	27
溢	{"element":"szm-y","index":0} {"element":"mzm-i","index":0} {"element":"氵","index":0} {"element":"皿","index":0}	72648
溥	{"element":"szm-p","index":0} {"element":"mzm-u","index":0} {"element":"氵","index":0} {"element":"寸","index":0}	14320
溦	{"element":"szm-w","index":0} {"element":"mzm-ei","index":0} {"element":"氵","index":0} {"element":"攵","index":0}	617
