根	音节	字对	位置	首末同时	权重	字1分读音频次	字2分读音频次	字1整字频次排名	字2整字频次排名	字1待分配	字2待分配
口	bo	踣—钵	末根	False	0	0	49	7420	3705	0	0
口	chan	啴—阐	首根	True	0	0	97	5547	3295	0	0
口	chang	唱—阊	首根	True	0	11820	0	555	7635	102	0
口	chuang	噇—闯	首根	False	0	0	1844	5561	1553	0	0
口	da	嗒—怛	末根	False	0	240	0	2768	5888	2	0
口	da	嗒—炟	末根	False	0	240	0	2768	6410	2	0
口	da	嗒—笪	末根	False	0	240	0	2768	6820	2	0
口	da	妲—溚	末根	False	0	73	0	3444	6321	0	0
口	da	妲—𨱏	末根	False	0	73	0	3444	7939	0	0
口	da	怛—搭	末根	False	0	0	4736	5888	1023	0	0
口	da	怛—溚	末根	False	0	0	0	5888	6321	0	0
口	da	怛—瘩	末根	False	0	0	155	5888	3034	0	0
口	da	怛—答	末根	False	0	0	11907	5888	556	0	0
口	da	怛—褡	末根	False	0	0	5	5888	4688	0	0
口	da	怛—𨱏	末根	False	0	0	0	5888	7939	0	0
口	da	搭—炟	末根	False	0	4736	0	1023	6410	0	0
口	da	搭—笪	末根	False	0	4736	0	1023	6820	0	0
口	da	溚—炟	末根	False	0	0	0	6321	6410	0	0
口	da	溚—笪	末根	False	0	0	0	6321	6820	0	0
口	da	溚—靼	末根	False	0	0	25	6321	4038	0	0
口	da	炟—瘩	末根	False	0	0	155	6410	3034	0	0
口	da	炟—答	末根	False	0	0	11907	6410	556	0	0
口	da	炟—褡	末根	False	0	0	5	6410	4688	0	0
口	da	炟—𨱏	末根	False	0	0	0	6410	7939	0	0
口	da	瘩—笪	末根	False	0	155	0	3034	6820	0	0
口	da	笪—答	末根	True	0	0	11907	6820	556	0	0
口	da	笪—褡	末根	False	0	0	5	6820	4688	0	0
口	da	笪—𨱏	末根	False	0	0	0	6820	7939	0	0
口	da	靼—𨱏	末根	False	0	25	0	4038	7939	0	0
口	diao	凋—汈	末根	True	0	68	0	3487	6204	0	0
口	diao	汈—碉	末根	False	0	0	62	6204	3541	0	0
口	diao	汈—调	末根	False	0	0	8596	6204	473	0	3218
口	diao	汈—貂	末根	False	0	0	110	6204	3221	0	2
口	diao	汈—鲷	末根	False	0	0	9	6204	4478	0	0
口	du	嘟—阇	首根	False	0	248	0	2735	7634	14	0
口	fu	㕮—匐	首根	False	0	0	28	5294	3964	0	0
口	hong	吽—訇	首根	False	0	0	8	4876	4508	2	0
口	hong	吽—闳	首根	False	0	0	0	4876	7627	2	0
口	hong	哄—闳	首根	False	0	430	0	2457	7627	0	0
口	hong	唝—訇	首根	False	0	0	8	5539	4508	0	0
口	hong	唝—闳	首根	False	0	0	0	5539	7627	0	0
口	huan	唤—郇	首根	False	0	1371	0	1757	4426	2	10
口	huan	患—郇	首根	False	0	1540	0	1675	4426	0	10
口	huo	或—耠	末根	False	0	30931	0	258	6975	0	0
口	ji	亟—佶	末根	False	0	20	0	4073	5400	2	0
口	ji	亟—姞	末根	False	0	20	0	4073	5695	2	0
口	ji	佶—暨	末根	False	0	0	12	5400	4343	0	0
口	ji	佶—殛	末根	False	0	0	0	5400	6182	0	0
口	ji	佶—齑	末根	False	0	0	1	5400	5289	0	0
口	ji	吉—殛	末根	False	0	7609	0	695	6182	1281	0
口	ji	姞—暨	末根	False	0	0	12	5695	4343	0	0
口	ji	姞—殛	末根	False	0	0	0	5695	6182	0	0
口	ji	姞—齑	末根	False	0	0	1	5695	5289	0	0
口	ji	殛—给	末根	False	0	0	3961	6182	67	0	321
口	ji	殛—髻	末根	False	0	0	11	6182	4395	0	0
口	ke	匼—咳	首根	False	0	0	230	5501	2414	0	230
口	ke	匼—嗑	首根	False	0	0	466	5501	2405	0	0
口	kui	匮—喟	首根	False	0	23	0	4056	5550	0	0
口	lang	啷—阆	首根	False	0	3	0	4796	7633	0	0
口	min	闵—黾	首根	False	0	41	0	3706	7886	8	0
口	min	闽—黾	首根	False	0	0	0	7630	7886	0	0
口	nie	啮—𫔶	首根	False	0	37	0	3824	7973	0	0
口	nie	嗫—𫔶	首根	False	0	0	0	5554	7973	0	0
口	ou	区—呕	首根	True	0	0	619	561	2227	261	16
口	pei	呸—醅	末根	False	0	95	0	3305	7547	0	0
口	pei	胚—醅	末根	False	0	99	0	3282	7547	0	0
口	pi	丕—否	末根	True	0	4	0	4524	509	3	0
口	pi	丕—嚭	末根	False	0	4	0	4524	5567	3	0
口	pi	伾—否	末根	False	0	0	0	5393	509	0	0
口	pi	伾—嚭	末根	False	0	0	0	5393	5567	0	0
口	pi	伾—痞	末根	False	0	0	108	5393	3242	0	0
口	pi	否—坯	末根	False	0	0	13	509	4308	0	0
口	pi	否—狉	末根	False	0	0	0	509	6481	0	0
口	pi	否—𬳵	末根	False	0	0	0	509	8081	0	0
口	pi	嚭—坯	末根	True	0	0	13	5567	4308	0	0
口	pi	嚭—狉	末根	False	0	0	0	5567	6481	0	0
口	pi	嚭—𬳵	末根	False	0	0	0	5567	8081	0	0
口	pi	狉—痞	末根	False	0	0	108	6481	3242	0	0
口	pi	痞—𬳵	末根	False	0	108	0	3242	8081	0	0
口	qi	亟—启	末根	False	0	0	2472	4073	1374	2	3
口	qi	亟—器	末根	False	0	0	16467	4073	417	2	146
口	qu	戌—朐	末根	False	0	0	0	4901	6051	2	0
口	qu	戌—竘	末根	False	0	0	0	4901	6815	2	0
口	qu	戌—鼩	末根	False	0	0	0	4901	7894	2	0
口	shan	善—栅	末根	False	0	5079	0	979	2711	12	85
口	shan	善—膻	末根	False	0	5079	0	979	7021	12	0
口	shan	墡—姗	末根	False	0	0	97	5672	3189	0	20
口	shan	墡—嬗	末根	False	0	0	3	5672	4801	0	0
口	shan	墡—擅	末根	False	0	0	1543	5672	1673	0	0
口	shan	墡—栅	末根	False	0	0	0	5672	2711	0	85
口	shan	墡—珊	末根	False	0	0	559	5672	2220	0	84
口	shan	墡—膻	末根	False	0	0	0	5672	7021	0	0
口	shan	墡—跚	末根	False	0	0	25	5672	4034	0	0
口	shan	姗—蟮	末根	False	0	97	0	3189	7276	20	0
口	shan	嬗—蟮	末根	False	0	3	0	4801	7276	0	0
口	shan	擅—蟮	末根	False	0	1543	0	1673	7276	0	0
口	shan	栅—缮	末根	False	0	0	42	2711	3776	85	0
口	shan	栅—膳	末根	False	0	0	63	2711	3530	85	0
口	shan	栅—苫	末根	False	0	0	4	2711	4749	85	0
口	shan	栅—蟮	末根	False	0	0	0	2711	7276	85	0
口	shan	栅—鳝	末根	False	0	0	5	2711	4698	85	0
口	shan	珊—蟮	末根	False	0	559	0	2220	7276	84	0
口	shan	缮—膻	末根	False	0	42	0	3776	7021	0	0
口	shan	膳—膻	末根	True	0	63	0	3530	7021	0	0
口	shan	膻—苫	末根	False	0	0	4	7021	4749	0	0
口	shan	膻—蟮	末根	False	0	0	0	7021	7276	0	0
口	shan	膻—鳝	末根	False	0	0	5	7021	4698	0	0
口	shan	蟮—跚	末根	False	0	0	25	7276	4034	0	0
口	tong	同—哃	首根	True	0	42798	0	189	5530	197	0
口	wen	吻—阌	首根	False	0	4520	0	1039	7636	1	0
口	xi	咥—阋	首根	False	0	0	2	5526	5000	0	0
口	xian	咸—孅	末根	False	0	264	0	2734	5742	0	0
口	xian	孅—𫍯	末根	False	0	0	0	5742	7960	0	0
口	xu	冔—吁	首根	True	0	0	28	5463	3050	0	31
口	xu	冔—嘘	首根	False	0	0	170	5463	1408	0	2173
口	xu	勖—吁	首根	False	0	0	28	5494	3050	0	31
口	xu	勖—嘘	首根	False	0	0	170	5494	1408	0	2173
口	xu	戌—昫	末根	False	0	0	0	4901	6021	2	0
口	xun	勋—郇	首根	False	0	712	0	2131	4426	25	10
口	xun	噀—旬	首根	False	0	0	46	5559	3721	0	0
口	xun	噀—郇	首根	False	0	0	0	5559	4426	0	10
口	yan	咽—郾	首根	False	0	186	0	2582	7511	133	0
口	yan	咽—闫	首根	False	0	186	0	2582	7626	133	0
口	yan	咽—阏	首根	False	0	186	0	2582	7638	133	0
口	yan	咽—𬸘	首根	False	0	186	0	2582	8098	133	0
口	yan	唁—郾	首根	False	0	36	0	3835	7511	0	0
口	yan	唁—闫	首根	False	0	36	0	3835	7626	0	0
口	yan	唁—阏	首根	False	0	36	0	3835	7638	0	0
口	yan	唁—𬸘	首根	False	0	36	0	3835	8098	0	0
口	yan	沿—闫	末根	False	0	877	0	2021	7626	0	0
口	yan	铅—闫	末根	False	0	0	0	2420	7626	193	0
口	yang	咉—央	首根	True	0	0	890	5524	2005	0	1
口	yang	咉—鸯	首根	False	0	0	49	5524	3708	0	0
口	yao	疟—轺	末根	False	0	0	0	3503	7446	2	0
口	yi	一—佁	末根	False	0	601443	0	9	5394	2613	0
口	yi	一—眙	末根	False	0	601443	0	9	6682	2613	0
口	yi	一—诒	末根	False	0	601443	0	9	7353	2613	0
口	yi	佁—壹	末根	False	0	0	14	5394	4275	0	0
口	yi	佁—殪	末根	False	0	0	0	5394	6184	0	0
口	yi	匜—呓	首根	False	0	0	11	5499	4362	0	0
口	yi	匜—咦	首根	False	0	0	145	5499	3066	0	0
口	yi	匜—咿	首根	False	0	0	33	5499	3880	0	0
口	yi	匜—嗌	首根	False	0	0	0	5499	5037	0	1
口	yi	匜—噫	首根	False	0	0	2	5499	4881	0	0
口	yi	匜—邑	首根	False	0	0	14	5499	4301	0	0
口	yi	医—嗌	首根	False	0	26629	0	290	5037	8	1
口	yi	呓—繄	首根	False	0	11	0	4362	6893	0	0
口	yi	咦—繄	首根	False	0	145	0	3066	6893	0	0
口	yi	咿—繄	首根	False	0	33	0	3880	6893	0	0
口	yi	嗌—繄	首根	False	0	0	0	5037	6893	1	0
口	yi	嗌—翳	首根	False	0	0	3	5037	4834	1	0
口	yi	噫—繄	首根	False	0	2	0	4881	6893	0	0
口	yi	壹—眙	末根	False	0	14	0	4275	6682	0	0
口	yi	壹—诒	末根	False	0	14	0	4275	7353	0	0
口	yi	怡—殪	末根	False	0	85	0	3274	6184	15	0
口	yi	殪—眙	末根	False	0	0	0	6184	6682	0	0
口	yi	殪—裔	末根	False	0	0	446	6184	2431	0	2
口	yi	殪—诒	末根	False	0	0	0	6184	7353	0	0
口	yi	殪—贻	末根	False	0	0	7	6184	4562	0	0
口	yi	殪—饴	末根	False	0	0	7	6184	4570	0	0
口	yi	繄—邑	首根	False	0	0	14	6893	4301	0	0
口	yin	吟—訚	首根	False	0	283	0	2692	7341	1	0
口	yin	吟—𬮱	首根	False	0	283	0	2692	8075	1	0
口	yin	吲—訚	首根	False	0	0	0	5519	7341	0	0
口	yin	吲—𬮱	首根	False	0	0	0	5519	8075	0	0
口	yin	喑—訚	首根	False	0	1	0	5036	7341	0	0
口	yin	喑—𬮱	首根	False	0	1	0	5036	8075	0	0
口	yin	嚚—訚	首根	False	0	0	0	5566	7341	0	0
口	yin	嚚—𬮱	首根	False	0	0	0	5566	8075	0	0
口	you	佑—卣	末根	False	0	1409	0	1697	5503	78	0
口	you	卣—右	末根	False	0	0	4782	5503	1018	0	1
口	you	卣—祐	末根	False	0	0	0	5503	6769	0	0
口	yu	与—峪	末根	False	0	17257	0	407	5787	5	0
口	yu	与—潏	末根	False	0	17257	0	407	6366	5	0
口	yu	与—燏	末根	False	0	17257	0	407	6449	5	0
口	yu	与—矞	末根	False	0	17257	0	407	6702	5	0
口	yu	喁—阈	首根	False	0	0	1	5548	5258	0	0
口	yu	圄—棫	末根	False	0	15	0	4243	6119	0	0
口	yu	圄—玙	末根	False	0	15	0	4243	6511	0	0
口	yu	域—峪	末根	False	0	2003	0	1498	5787	0	0
口	yu	域—潏	末根	False	0	2003	0	1498	6366	0	0
口	yu	域—燏	末根	False	0	2003	0	1498	6449	0	0
口	yu	域—矞	末根	False	0	2003	0	1498	6702	0	0
口	yu	屿—峪	末根	True	0	99	0	3280	5787	0	0
口	yu	屿—潏	末根	False	0	99	0	3280	6366	0	0
口	yu	屿—燏	末根	False	0	99	0	3280	6449	0	0
口	yu	屿—矞	末根	False	0	99	0	3280	6702	0	0
口	yu	峪—棫	末根	False	0	0	0	5787	6119	0	0
口	yu	峪—玙	末根	False	0	0	0	5787	6511	0	0
口	yu	峪—蜮	末根	False	0	0	1	5787	5190	0	0
口	yu	峪—阈	末根	False	0	0	1	5787	5258	0	0
口	yu	棫—浴	末根	False	0	0	2223	6119	1450	0	0
口	yu	棫—潏	末根	False	0	0	0	6119	6366	0	0
口	yu	棫—燏	末根	False	0	0	0	6119	6449	0	0
口	yu	棫—矞	末根	False	0	0	0	6119	6702	0	0
口	yu	棫—裕	末根	False	0	0	236	6119	2776	0	0
口	yu	棫—语	末根	False	0	0	10811	6119	611	0	2
口	yu	棫—龉	末根	False	0	0	4	6119	4791	0	0
口	yu	浴—玙	末根	False	0	2223	0	1450	6511	0	0
口	yu	潏—玙	末根	False	0	0	0	6366	6511	0	0
口	yu	潏—蜮	末根	False	0	0	1	6366	5190	0	0
口	yu	潏—阈	末根	False	0	0	1	6366	5258	0	0
口	yu	燏—玙	末根	False	0	0	0	6449	6511	0	0
口	yu	燏—蜮	末根	False	0	0	1	6449	5190	0	0
口	yu	燏—阈	末根	False	0	0	1	6449	5258	0	0
口	yu	玙—矞	末根	False	0	0	0	6511	6702	0	0
口	yu	玙—裕	末根	False	0	0	236	6511	2776	0	0
口	yu	玙—语	末根	False	0	0	10811	6511	611	0	2
口	yu	玙—龉	末根	False	0	0	4	6511	4791	0	0
口	yu	矞—蜮	末根	False	0	0	1	6702	5190	0	0
口	yu	矞—阈	末根	False	0	0	1	6702	5258	0	0
口	yue	哕—阅	首根	False	0	0	625	5531	2237	0	0
口	yun	匀—员	首根	False	0	91	0	3328	265	0	640
口	yun	匀—郧	首根	False	0	91	0	3328	7507	0	0
口	za	匝—咋	首根	False	0	20	0	4118	2463	0	421
口	zha	哳—闸	首根	False	0	0	189	5536	2900	0	0
口	zha	喋—闸	首根	False	0	0	189	2647	2900	14	0
口	zhan	占—鳣	末根	False	0	2282	0	1423	7832	9	0
口	zhan	占—𫗴	末根	False	0	2282	0	1423	7978	9	0
口	zhan	毡—鳣	末根	False	0	54	0	3619	7832	1	0
口	zhan	毡—𫗴	末根	False	0	54	0	3619	7978	1	0
口	zhan	沾—鳣	末根	False	0	790	0	2080	7832	0	0
口	zhan	沾—𫗴	末根	False	0	790	0	2080	7978	0	0
口	zhan	站—鳣	末根	False	0	14304	0	477	7832	26	0
口	zhan	站—𫗴	末根	False	0	14304	0	477	7978	26	0
口	zhan	粘—鳣	末根	False	0	12	0	1963	7832	826	0
口	zhan	粘—𫗴	末根	False	0	12	0	1963	7978	826	0
口	zhan	飐—鳣	末根	False	0	0	0	7710	7832	0	0
口	zhan	飐—𫗴	末根	False	0	0	0	7710	7978	0	0
口	zhou	啁—昼	末根	False	0	0	63	5545	3528	0	0
口	zhou	婤—昼	末根	False	0	0	63	5709	3528	0	0
口	zhou	昼—赒	末根	False	0	63	0	3528	7394	0	0
囗	wei	卫—围	末根	False	5904	7092	5904	802	900	240	2
囗	qu	区—曲	首根	False	5087	11515	5087	561	974	261	34
囗	yuan	园—圆	末根	True	1802	5731	1802	918	1558	17	23
囗	tu	凸—图	末根	False	109	109	10635	3238	610	0	275
囗	yuan	园—垣	末根	False	23	5731	23	918	3933	17	7
囗	yuan	圆—垣	末根	False	23	1802	23	1558	3933	23	7
囗	ye	咽—噎	末根	True	21	21	136	2582	3105	133	0
囗	pu	匍—圃	首根	False	18	30	18	3930	4164	0	0
囗	yu	与—圄	末根	False	15	17257	15	407	4243	5	0
囗	yu	圄—域	末根	False	15	15	2003	4243	1498	0	0
囗	yu	圄—屿	末根	False	15	15	99	4243	3280	0	0
囗	wei	围—闱	首根	False	1	5904	1	900	5256	2	0
囗	yu	圄—蜮	末根	False	1	15	1	4243	5190	0	0
囗	yu	圄—阈	首根、末根	True	1	15	1	4243	5258	0	0
囗	chui	倕—圌	末根	False	0	0	0	5423	5572	0	0
囗	chui	圌—垂	末根	False	0	0	668	5572	2190	0	0
囗	chui	圌—捶	末根	False	0	0	49	5572	3700	0	0
囗	chui	圌—棰	末根	False	0	0	1	5572	5081	0	0
囗	chui	圌—锤	末根	False	0	0	509	5572	2360	0	0
囗	chui	圌—陲	末根	False	0	0	7	5572	4568	0	0
囗	guo	国—馘	末根	False	0	40513	0	202	7732	200	0
囗	guo	帼—馘	末根	False	0	5	0	4651	7732	0	0
囗	guo	腘—馘	末根	False	0	0	0	4954	7732	2	0
囗	guo	蝈—馘	末根	False	0	2	0	4969	7732	0	0
囗	guo	馘—𬇹	末根	False	0	0	0	7732	8015	0	0
囗	huan	圜—峘	末根	False	0	0	0	5575	5782	0	0
囗	huan	圜—桓	末根	False	0	0	21	5575	4102	0	0
囗	huan	圜—洹	末根	False	0	0	0	5575	6252	0	0
囗	huan	圜—荁	末根	False	0	0	0	5575	7104	0	0
囗	huan	圜—貆	末根	False	0	0	0	5575	7382	0	0
囗	huan	圜—郇	首根	False	0	0	0	5575	4426	0	10
囗	kun	困—阃	首根	True	0	5538	0	933	7632	6	0
囗	qu	劬—曲	首根	False	0	0	5087	5488	974	0	34
囗	qu	曲—阒	首根	False	0	5087	0	974	7639	34	0
囗	qu	曲—鸲	首根	False	0	5087	0	974	7839	34	0
囗	wei	卫—涠	末根	False	0	7092	0	802	6281	240	0
囗	yan	咽—闫	末根	False	0	186	0	2582	7626	133	0
囗	yan	烟—闫	末根	False	0	5243	0	960	7626	42	0
囗	yan	胭—闫	末根	False	0	15	0	4257	7626	0	0
囗	yin	因—訚	首根	False	0	77360	0	103	7341	180	0
囗	yin	因—𬮱	首根	False	0	77360	0	103	8075	180	0
囗	you	卣—囿	末根	False	0	0	0	5503	5569	0	0
囗	yu	与—圉	末根	False	0	17257	0	407	5570	5	0
囗	yu	圄—圉	末根	True	0	15	0	4243	5570	0	0
囗	yu	圄—棫	末根	False	0	15	0	4243	6119	0	0
囗	yu	圄—玙	末根	False	0	15	0	4243	6511	0	0
囗	yu	圉—域	末根	False	0	0	2003	5570	1498	0	0
囗	yu	圉—屿	末根	False	0	0	99	5570	3280	0	0
囗	yu	圉—棫	末根	False	0	0	0	5570	6119	0	0
囗	yu	圉—玙	末根	False	0	0	0	5570	6511	0	0
囗	yu	圉—蜮	末根	False	0	0	1	5570	5190	0	0
囗	yu	圉—阈	首根、末根	True	0	0	1	5570	5258	0	0
囗	yuan	园—圜	末根	True	0	5731	0	918	5575	17	0
囗	yuan	圆—圜	末根	True	0	1802	0	1558	5575	23	0
囗	yuan	圜—垣	末根	False	0	0	23	5575	3933	0	7
宀	yi	义—宜	首根	False	1392	9455	1392	658	1717	37	62
宀	dou	斗—窦	首根	False	58	6311	58	869	3504	17	9
宀	yi	义—宧	首根	False	0	9455	0	658	5747	37	0
党字头	shang	尚—赏	首根	False	2464	2563	2464	1341	1377	31	1
党字头	dang	党—当	首根	False	1977	1977	80077	1503	96	10	151
党字头	chang	尝—敞	首根	False	619	4665	619	1029	2242	0	0
党字头	chang	常—敞	首根	False	619	46352	619	177	2242	31	0
党字头	shang	尚—裳	首根	False	19	2563	19	1341	3691	31	31
党字头	chang	尝—氅	首根	False	0	4665	0	1029	6194	0	0
党字头	chang	常—氅	首根	False	0	46352	0	177	6194	31	0
尸	shu	书—属	首根	False	5347	13244	5347	503	951	116	11
尸	shu	属—疏	首根	False	823	5347	823	951	2059	11	0
尸	shi	尸—虱	首根	False	181	7785	181	765	2928	1	0
尸	shi	屎—虱	首根	False	181	1823	181	1560	2928	1	0
尸	bi	壁—弼	首根	False	65	1739	65	1589	3429	8	10
尸	bi	弼—臂	首根	False	65	65	1271	3429	1698	10	190
尸	bi	弼—避	首根	False	65	65	4134	3429	1084	10	0
尸	bi	弼—璧	首根	False	27	65	27	3429	3896	10	5
尸	bi	弼—辟	首根	False	13	65	13	3429	3239	10	28
尸	bi	嬖—弼	首根	False	0	0	65	5738	3429	0	10
尸	bi	弼—襞	首根	False	0	65	0	3429	7320	10	0
尸	lu	僇—卢	末根	False	0	0	1619	5447	1521	0	305
尸	lu	僇—垆	末根	False	0	0	1	5447	5043	0	0
尸	lu	僇—栌	末根	False	0	0	3	5447	4815	0	0
尸	lu	僇—泸	末根	False	0	0	4	5447	4730	0	0
尸	lu	僇—胪	末根	False	0	0	0	5447	6999	0	0
尸	lu	僇—舻	末根	False	0	0	0	5447	7040	0	0
尸	lu	僇—轳	末根	False	0	0	1	5447	5210	0	0
尸	lu	僇—鲈	末根	False	0	0	33	5447	3891	0	0
尸	lu	僇—𬬻	末根	False	0	0	0	5447	8060	0	0
尸	shi	虱—鸤	首根	False	0	181	0	2928	7834	0	0
尸	yi	乙—尾	首根	False	0	217	0	2817	1244	1	118
尸	yu	尉—鬻	首根	False	0	0	0	1452	7775	24	0
尸	yu	熨—鬻	首根	False	0	0	0	3059	7775	110	0
户	yi	义—扅	首根	False	0	9455	0	658	5942	37	0
户	yi	义—扆	首根	False	0	9455	0	658	5943	37	0
禾	sheng	剩—生	首根	False	5308	5308	162340	957	48	0	385
禾	sheng	剩—升	首根	False	4349	5308	4349	957	1061	0	13
禾	xi	稀—系	首根	False	648	648	29193	2216	268	1	131
禾	zhi	秩—质	首根	False	351	351	5823	2569	905	0	9
禾	zhi	稚—质	首根	False	337	337	5823	2588	905	0	9
禾	gao	睾—稿	首根	False	277	277	859	2678	2034	11	1
禾	sheng	剩—甥	首根	False	181	5308	181	957	2926	0	0
禾	bi	币—秘	首根	False	175	1239	175	1818	738	1	10
禾	ji	季—系	首根	False	11	6573	11	854	268	12	131
禾	ji	积—系	首根	False	11	1614	11	1649	268	5	131
禾	ji	稽—系	首根	False	11	533	11	2307	268	23	131
禾	bi	币—秕	首根	False	1	1239	1	1818	5134	1	0
禾	ji	稷—系	首根	False	1	1	11	5136	268	0	131
禾	bi	币—馝	首根	False	0	1239	0	1818	7733	1	0
禾	hu	乎—和	首根	False	0	11641	0	564	52	42	635
禾	ji	嵇—系	首根	False	0	0	11	5809	268	0	131
禾	ji	穄—系	首根	False	0	0	11	6798	268	0	131
禾	lu	甪—稑	首根	False	0	0	0	6620	6795	0	0
禾	sheng	剩—眚	首根	False	0	5308	0	957	6683	0	0
禾	si	私—虒	首根	False	0	7249	0	807	7222	4	0
禾	wen	璺—稳	首根	False	0	0	2487	6606	1368	0	8
禾	zhi	卮—秩	首根	False	0	0	351	5505	2569	0	0
禾	zhi	卮—稙	首根	False	0	0	0	5505	6796	0	0
禾	zhi	卮—稚	首根	False	0	0	337	5505	2588	0	0
禾	zhi	稙—质	首根	False	0	0	5823	6796	905	0	9
利	li	例—利	末根	False	3305	3305	30143	1199	244	4	2774
利	li	例—莉	末根	False	3305	3305	4665	1199	858	4	1855
利	li	利—黎	首根	False	2010	30143	2010	244	1483	2774	58
利	li	梨—黎	首根	False	269	269	2010	2721	1483	3	58
利	li	例—俐	末根	True	57	3305	57	1199	3593	4	0
利	li	例—蜊	末根	False	55	3305	55	1199	3624	4	0
利	li	例—痢	末根	False	32	3305	32	1199	3897	4	0
利	li	犁—黎	首根	False	32	32	2010	3894	1483	0	58
利	li	利—黧	首根	False	1	30143	1	244	5286	2774	0
利	li	梨—黧	首根	False	1	269	1	2721	5286	3	0
利	li	犁—黧	首根	False	1	32	1	3894	5286	0	0
利	li	例—浰	末根	False	0	3305	0	1199	6272	4	0
利	li	例—猁	末根	False	0	3305	0	1199	6489	4	0
匚	yi	一—医	首根	False	26629	601443	26629	9	290	2613	8
匚	yi	医—艺	末根	False	4266	26629	4266	290	1056	8	124
匚	yi	医—忆	末根	False	3781	26629	3781	290	1125	8	2
匚	yi	亿—医	末根	False	1371	1371	26629	1686	290	150	8
匚	fei	匪—飞	末根	False	820	820	15544	2064	439	0	173
匚	yi	乙—医	末根	False	217	217	26629	2817	290	1	8
匚	shu	枢—鼠	末根	False	116	116	2598	3196	1333	0	21
匚	za	扎—砸	末根	False	112	112	3336	1350	1193	1115	0
匚	xia	下—匣	首根	False	76	153497	76	53	3424	68	0
匚	xia	匣—夏	首根	False	76	76	3530	3424	1144	0	161
匚	yi	医—屹	末根	False	38	26629	38	290	3813	8	0
匚	za	咂—扎	末根	False	35	35	112	3845	1350	0	1115
匚	kui	亏—匮	首根、末根	True	23	897	23	2001	4056	1	0
匚	za	匝—扎	末根	False	20	20	112	4118	1350	0	1115
匚	yi	医—呓	末根	False	11	26629	11	290	4362	8	0
匚	pi	丕—匹	首根	False	4	4	2240	4524	1445	3	0
匚	yi	一—翳	首根	False	3	601443	3	9	4834	2613	0
匚	ya	揠—轧	末根	False	1	2	1	4906	3580	0	58
匚	chu	䝙—摴	末根	False	0	0	0	5352	5978	0	0
匚	chu	䝙—樗	末根	False	0	0	2	5352	4918	0	0
匚	fei	榧—飞	末根	False	0	0	15544	6147	439	0	173
匚	fei	篚—飞	末根	False	0	0	15544	6854	439	0	173
匚	jiang	匠—豇	首根	False	0	535	0	2323	7376	0	0
匚	kou	抠—芤	末根	False	0	77	0	3418	7066	0	0
匚	kou	眍—芤	末根	False	0	0	0	6681	7066	0	0
匚	kou	芤—𫸩	末根	False	0	0	0	7066	8008	0	0
匚	pi	匹—否	首根	False	0	2240	0	1445	509	0	0
匚	pi	匹—邳	首根	False	0	2240	0	1445	7486	0	0
匚	te	忑—慝	首根	True	0	24	0	4046	5920	0	0
匚	yan	焉—郾	首根	False	0	167	0	2985	7511	0	0
匚	yan	焉—𬸘	首根	False	0	167	0	2985	8098	0	0
匚	yan	郾—鄢	首根	True	0	0	0	7511	7525	0	0
匚	yan	鄢—𬸘	首根	False	0	0	0	7525	8098	0	0
匚	yi	一—匜	首根	False	0	601443	0	9	5499	2613	0
匚	yi	一—繄	首根	False	0	601443	0	9	6893	2613	0
匚	yi	乙—匜	末根	False	0	217	0	2817	5499	1	0
匚	yi	亿—匜	末根	False	0	1371	0	1686	5499	150	0
匚	yi	匜—医	末根	True	0	0	26629	5499	290	0	8
匚	yi	匜—呓	末根	False	0	0	11	5499	4362	0	0
匚	yi	匜—屹	末根	False	0	0	38	5499	3813	0	0
匚	yi	匜—忆	末根	False	0	0	3781	5499	1125	0	2
匚	yi	匜—枍	末根	False	0	0	0	5499	6068	0	0
匚	yi	匜—艺	末根	False	0	0	4266	5499	1056	0	124
匚	yi	匜—钇	末根	False	0	0	0	5499	7564	0	0
匚	yi	医—枍	末根	False	0	26629	0	290	6068	8	0
匚	yi	医—钇	末根	False	0	26629	0	290	7564	8	0
匚	yu	伛—雩	末根	False	0	1	0	5013	7667	0	0
匚	yu	妪—雩	末根	False	0	5	0	4646	7667	0	0
凵	chi	弛—蚩	首根	False	1	64	1	3522	5187	0	0
冂	chong	冲—涌	末根	True	0	7516	0	784	2541	5	0
冂	chong	忡—涌	末根	False	0	50	0	3683	2541	0	0
冂	chong	涌—种	末根	False	0	0	0	2541	192	0	26
冂	chong	涌—翀	末根	False	0	0	0	2541	6952	0	0
冂	xi	兮—嶲	末根	False	0	628	0	2232	5828	0	0
