root	from	to	hard1500x10000	hard3500x2000	full1500	full3500	full6000	short1500	short3500	three1500	three3500
耳	b	s	0	5	0	23	198	0	3	1337	2630
礻	u	c	0	5	0	23	199	0	3	1337	2621
干	c	o	0	5	0	23	197	0	3	1336	2636
文	e	m	0	5	0	23	195	0	3	1336	2635
石	y	c	0	5	0	23	201	0	3	1336	2620
文	e	r	0	5	0	23	195	0	3	1335	2633
廿	j	a	0	5	0	23	196	0	3	1335	2630
匚	k	t	0	5	0	23	198	0	3	1335	2630
人	k	b	0	5	0	23	202	0	4	1341	2639
厶	n	b	0	5	0	23	194	0	4	1340	2638
斤	t	v	0	5	0	23	192	0	4	1340	2636
卜	e	s	0	5	0	23	193	0	4	1340	2633
辛	s	l	0	5	0	23	194	0	4	1339	2639
儿	r	v	0	5	0	23	192	0	4	1339	2637
隹	l	k	0	5	0	23	193	0	4	1339	2637
殳	w	x	0	5	0	23	194	0	4	1339	2637
也	l	y	0	5	0	23	194	0	4	1339	2637
甫	g	z	0	5	0	23	194	0	4	1339	2637
斤	t	p	0	5	0	23	194	0	4	1339	2637
辛	s	n	0	5	0	23	195	0	4	1339	2637
儿	r	p	0	5	0	23	196	0	4	1339	2637
甫	g	p	0	5	0	23	196	0	4	1339	2637
虫	b	y	0	5	0	23	198	0	4	1339	2637
鬼	t	l	0	5	0	23	194	0	4	1339	2636
俞	b	t	0	5	0	23	194	0	4	1339	2636
俞	b	v	0	5	0	23	194	0	4	1339	2636
鸟	s	r	0	5	0	23	195	0	4	1339	2636
俞	b	n	0	5	0	23	196	0	4	1339	2636
匕	o	s	0	5	0	23	199	0	4	1339	2636
弟	p	v	0	5	0	23	194	0	4	1339	2635
勿	n	x	0	5	0	23	195	0	4	1339	2635
鱼	t	q	0	5	0	23	199	0	4	1339	2634
夕	m	c	0	5	0	23	194	0	4	1339	2633
爫	z	e	0	5	0	23	197	0	4	1339	2633
饣	m	o	0	5	0	23	196	0	4	1339	2631
十	k	c	0	5	0	23	197	0	4	1339	2630
马	h	l	0	5	0	23	195	0	4	1338	2639
鸟	s	b	0	5	0	23	193	0	4	1338	2637
韦	k	o	0	5	0	23	194	0	4	1338	2637
鸟	s	g	0	5	0	23	196	0	4	1338	2637
五	o	x	0	5	0	23	194	0	4	1338	2636
莫	b	v	0	5	0	23	194	0	4	1338	2636
习	j	n	0	5	0	23	195	0	4	1338	2636
马	h	p	0	5	0	23	196	0	4	1338	2636
习	j	x	0	5	0	23	197	0	4	1338	2636
山	i	t	0	5	0	23	197	0	4	1338	2636
山	i	q	0	5	0	23	201	0	4	1338	2636
鸟	s	n	0	5	0	23	205	0	4	1338	2636
干	c	s	0	5	0	23	197	0	4	1338	2634
夕	m	w	0	5	0	23	197	0	4	1338	2634
干	c	q	0	5	0	23	196	0	4	1338	2633
西	d	a	0	5	0	23	197	0	4	1338	2631
西	d	i	0	5	0	23	195	0	4	1338	2628
卩	n	z	0	5	0	23	187	0	4	1337	2638
立	t	c	0	5	0	23	193	0	4	1337	2635
尸	c	a	0	5	0	23	192	0	4	1337	2634
车	z	h	0	5	0	23	196	0	4	1337	2634
已	y	n	0	5	0	23	200	0	4	1337	2634
饣	m	n	0	5	0	23	200	0	4	1337	2632
竹	b	o	0	5	0	23	198	0	4	1336	2635
足	l	t	0	5	0	23	200	0	4	1336	2632
犭	j	t	0	5	0	23	199	0	4	1336	2629
戈	d	n	0	5	0	23	196	0	4	1335	2630
犭	j	s	0	5	0	23	202	0	4	1335	2627
禸	n	g	0	5	0	23	195	0	5	1339	2637
厉	a	f	0	5	0	23	194	0	5	1339	2636
俞	b	p	0	5	0	23	194	0	5	1339	2636
俞	b	x	0	5	0	23	196	0	5	1339	2636
臣	o	r	0	5	0	23	194	0	5	1339	2635
刀	l	p	0	5	0	23	198	0	5	1338	2637
皿	h	t	0	5	0	23	202	0	5	1338	2637
予	o	g	0	5	0	23	194	0	5	1338	2636
车	z	p	0	5	0	23	200	0	5	1337	2635
几	d	p	0	5	0	23	198	0	5	1337	2634
女	n	z	0	5	0	23	191	0	6	1337	2638
匕	o	v	0	5	0	24	199	0	3	1340	2638
矢	a	l	0	5	0	24	196	0	3	1340	2635
衣	q	n	0	5	0	24	196	0	3	1339	2637
辶	l	p	0	5	0	24	198	0	3	1339	2637
毛	v	o	0	5	0	24	199	0	3	1339	2636
龙	t	p	0	5	0	24	194	0	3	1339	2635
工	z	v	0	5	0	24	196	0	3	1339	2635
鹿	p	t	0	5	0	24	197	0	3	1339	2633
竹	b	c	0	5	0	24	202	0	3	1339	2633
西	d	m	0	5	0	24	194	0	3	1339	2630
足	l	g	0	5	0	24	201	0	3	1339	2630
山	i	a	0	5	0	24	204	0	3	1338	2637
皿	h	n	0	5	0	24	200	0	3	1338	2635
犭	j	u	0	5	0	24	197	0	3	1338	2633
牛	u	p	0	5	0	24	194	0	3	1338	2632
气	m	c	0	5	0	24	195	0	3	1338	2630
夕	m	v	0	5	0	24	195	0	3	1337	2634
鱼	t	v	0	5	0	24	198	0	3	1337	2634
几	d	z	0	5	0	24	194	0	3	1337	2633
雨	m	n	0	5	0	24	197	0	3	1337	2628
礻	u	n	0	5	0	24	210	0	3	1337	2620
西	d	e	0	5	0	24	198	0	3	1336	2621
竹	b	v	0	5	0	24	197	0	4	1340	2633
大	z	v	0	5	0	24	201	0	4	1339	2639
韦	k	y	0	5	0	24	195	0	4	1339	2638
辛	s	o	0	5	0	24	198	0	4	1339	2637
俞	b	g	0	5	0	24	195	0	4	1339	2636
虫	b	o	0	5	0	24	206	0	4	1339	2635
鱼	t	f	0	5	0	24	208	0	4	1339	2634
隹	l	y	0	5	0	24	194	0	4	1338	2636
佥	a	z	0	5	0	24	195	0	4	1338	2636
厶	n	k	0	5	0	24	195	0	4	1338	2636
囗	l	f	0	5	0	24	199	0	4	1338	2634
车	z	g	0	5	0	24	200	0	4	1337	2632
讠	a	n	0	5	0	24	214	0	4	1337	2615
彳	u	k	0	5	0	24	196	0	4	1336	2629
礻	u	b	0	5	0	24	201	0	4	1336	2623
石	y	t	0	5	0	24	205	0	4	1336	2622
廿	j	p	0	5	0	24	197	0	4	1334	2626
广	c	o	0	5	0	24	201	0	4	1329	2617
辶	l	a	0	5	0	24	196	0	5	1339	2637
鱼	t	b	0	5	0	24	199	0	5	1339	2636
鱼	t	r	0	5	0	24	216	0	5	1338	2633
山	i	k	0	5	0	24	200	0	5	1338	2631
爫	z	r	0	5	0	24	198	0	5	1338	2628
方	t	r	0	5	0	24	197	0	5	1337	2634
鱼	t	e	0	5	0	24	203	0	5	1337	2633
耂	i	e	0	5	0	24	195	0	5	1336	2636
止	s	r	0	5	0	24	197	0	5	1336	2633
彳	u	f	0	5	0	24	196	0	5	1336	2630
子	l	v	0	5	0	25	197	0	3	1339	2635
足	l	i	0	5	0	25	199	0	3	1339	2635
王	g	a	0	5	0	25	203	0	3	1339	2629
西	d	k	0	5	0	25	197	0	3	1339	2627
干	c	n	0	5	0	25	199	0	3	1336	2634
力	f	a	0	5	0	25	194	0	4	1340	2638
虫	b	n	0	5	0	25	215	0	4	1339	2632
隹	l	t	0	5	0	25	194	0	4	1338	2637
马	h	q	0	5	0	25	200	0	4	1338	2634
饣	m	s	0	5	0	25	198	0	4	1338	2633
车	z	i	0	5	0	25	200	0	4	1338	2630
犭	j	e	0	5	0	25	202	0	4	1337	2626
车	z	s	0	5	0	25	204	0	4	1336	2630
尸	c	h	0	5	0	25	192	0	4	1335	2628
尸	c	e	0	5	0	25	196	0	4	1328	2624
土	r	v	0	5	0	25	188	0	5	1343	2653
厶	n	q	0	5	0	25	193	0	5	1339	2637
未	t	v	0	5	0	25	199	0	5	1339	2637
鱼	t	w	0	5	0	25	204	0	5	1339	2635
马	h	k	0	5	0	25	195	0	5	1338	2634
西	d	s	0	5	0	25	196	0	5	1338	2625
女	n	q	0	5	0	25	189	0	5	1337	2634
匚	k	a	0	5	0	25	194	0	5	1337	2632
车	z	b	0	5	0	25	200	0	5	1335	2632
宀	i	e	0	5	0	25	203	0	5	1325	2612
虫	b	s	0	5	0	25	204	0	6	1339	2637
忄	p	h	0	5	0	25	199	0	6	1337	2634
马	h	o	0	5	0	25	197	0	6	1337	2632
匚	k	v	0	5	0	25	199	0	6	1337	2622
鱼	t	p	0	5	0	26	201	0	3	1339	2632
犭	j	n	0	5	0	26	207	0	3	1339	2627
足	l	f	0	5	0	26	204	0	4	1339	2633
火	w	c	0	5	0	26	203	0	4	1339	2631
卜	e	r	0	5	0	26	195	0	4	1339	2628
石	y	o	0	5	0	26	205	0	4	1339	2623
山	i	o	0	5	0	26	204	0	4	1338	2630
女	n	f	0	5	0	26	196	0	4	1337	2630
米	k	r	0	5	0	26	197	0	4	1337	2625
石	y	e	0	5	0	26	204	0	4	1337	2619
寸	c	b	0	5	0	26	201	0	5	1338	2636
夕	m	n	0	5	0	26	202	0	5	1338	2630
王	g	f	0	5	0	26	224	0	5	1338	2623
刀	l	b	0	5	0	26	201	0	5	1337	2636
雨	m	e	0	5	0	26	199	0	5	1337	2626
犭	j	r	0	5	0	26	208	0	5	1337	2626
女	n	b	0	5	0	26	193	0	7	1336	2639
王	g	w	0	5	0	27	213	0	4	1341	2621
大	z	s	0	5	0	27	204	0	4	1340	2633
廿	j	q	0	5	0	27	200	0	4	1336	2625
竹	b	f	0	5	0	27	211	0	6	1338	2633
竹	b	n	0	5	0	27	207	0	7	1338	2630
匚	k	s	0	5	0	28	199	0	4	1335	2625
虫	b	a	0	5	0	28	202	0	6	1339	2636
山	i	r	0	5	0	28	215	0	6	1336	2627
宀	i	w	0	5	0	30	208	0	6	1337	2622
纟	o	f	0	5	0	31	218	0	6	1336	2627
王	g	r	0	5	0	34	239	0	10	1337	2609
辛	s	i	0	6	0	21	192	0	3	1339	2639
辛	s	m	0	6	0	21	192	0	3	1339	2639
鸟	s	j	0	6	0	21	191	0	3	1339	2638
臣	o	m	0	6	0	21	192	0	3	1339	2638
夷	e	l	0	6	0	21	192	0	3	1339	2638
夷	e	m	0	6	0	21	192	0	3	1339	2638
专	n	i	0	6	0	21	192	0	3	1339	2637
利	i	w	0	6	0	21	192	0	3	1339	2637
兼	h	v	0	6	0	21	192	0	3	1339	2637
厉	a	l	0	6	0	21	192	0	3	1339	2637
夷	e	j	0	6	0	21	192	0	3	1339	2637
夷	e	u	0	6	0	21	192	0	3	1339	2637
兔	a	l	0	6	0	21	192	0	3	1339	2637
及	m	z	0	6	0	21	192	0	3	1339	2637
弟	p	w	0	6	0	21	192	0	3	1339	2637
弟	p	x	0	6	0	21	192	0	3	1339	2637
甫	g	a	0	6	0	21	192	0	3	1339	2637
甫	g	q	0	6	0	21	192	0	3	1339	2637
甫	g	u	0	6	0	21	192	0	3	1339	2637
暴	p	a	0	6	0	21	192	0	3	1339	2637
暴	p	s	0	6	0	21	192	0	3	1339	2637
丘	y	i	0	6	0	21	192	0	3	1339	2637
利	i	y	0	6	0	21	193	0	3	1339	2637
禸	n	y	0	6	0	21	193	0	3	1339	2637
厉	a	m	0	6	0	21	193	0	3	1339	2637
夷	e	d	0	6	0	21	193	0	3	1339	2637
殳	w	h	0	6	0	21	193	0	3	1339	2637
甫	g	k	0	6	0	21	193	0	3	1339	2637
暴	p	h	0	6	0	21	193	0	3	1339	2637
瓦	g	e	0	6	0	21	193	0	3	1339	2637
瓦	g	v	0	6	0	21	193	0	3	1339	2637
殳	w	g	0	6	0	21	194	0	3	1339	2637
夷	e	p	0	6	0	21	195	0	3	1339	2637
母	l	a	0	6	0	21	192	0	3	1339	2636
母	l	c	0	6	0	21	192	0	3	1339	2636
臣	o	g	0	6	0	21	192	0	3	1339	2636
辛	s	z	0	6	0	21	192	0	3	1339	2636
向	t	h	0	6	0	21	192	0	3	1339	2636
弟	p	f	0	6	0	21	192	0	3	1339	2636
弟	p	i	0	6	0	21	192	0	3	1339	2636
尧	k	d	0	6	0	21	192	0	3	1339	2636
单	o	g	0	6	0	21	192	0	3	1339	2636
长	j	o	0	6	0	21	192	0	3	1339	2636
弗	p	b	0	6	0	21	193	0	3	1339	2636
尧	k	x	0	6	0	21	193	0	3	1339	2636
母	l	q	0	6	0	21	194	0	3	1339	2636
彳	u	w	0	6	0	21	196	0	3	1339	2636
今	z	y	0	6	0	21	191	0	3	1339	2635
龙	t	i	0	6	0	21	191	0	3	1339	2635
母	l	u	0	6	0	21	192	0	3	1339	2635
弟	p	q	0	6	0	21	192	0	3	1339	2635
尧	k	q	0	6	0	21	192	0	3	1339	2635
斤	t	s	0	6	0	21	193	0	3	1339	2635
犭	j	w	0	6	0	21	199	0	3	1339	2635
击	t	k	0	6	0	21	193	0	3	1339	2634
子	l	a	0	6	0	21	191	0	3	1338	2637
里	v	p	0	6	0	21	192	0	3	1338	2637
及	m	j	0	6	0	21	192	0	3	1338	2637
氏	s	q	0	6	0	21	192	0	3	1338	2637
工	z	k	0	6	0	21	192	0	3	1338	2636
弗	p	u	0	6	0	21	192	0	3	1338	2636
无	v	b	0	6	0	21	192	0	3	1338	2636
击	t	q	0	6	0	21	192	0	3	1338	2636
且	y	k	0	6	0	21	193	0	3	1338	2635
耳	b	y	0	6	0	21	195	0	3	1338	2635
车	z	d	0	6	0	21	194	0	3	1338	2634
犭	j	d	0	6	0	21	194	0	3	1338	2632
白	n	d	0	6	0	21	187	0	3	1337	2637
文	e	k	0	6	0	21	193	0	3	1337	2637
隹	l	p	0	6	0	21	191	0	3	1337	2636
文	e	z	0	6	0	21	192	0	3	1337	2636
音	z	j	0	6	0	21	192	0	3	1337	2635
干	c	e	0	6	0	21	194	0	3	1337	2634
爫	z	j	0	6	0	21	192	0	3	1337	2632
石	y	j	0	6	0	21	196	0	3	1337	2628
马	h	j	0	6	0	21	193	0	3	1336	2636
交	f	y	0	6	0	22	192	0	3	1339	2637
甫	g	j	0	6	0	22	193	0	3	1339	2637
母	l	w	0	6	0	22	194	0	3	1339	2637
子	l	t	0	6	0	22	194	0	3	1339	2637
示	p	o	0	6	0	22	194	0	3	1339	2637
甫	g	e	0	6	0	22	194	0	3	1339	2637
艮	f	h	0	6	0	22	195	0	3	1339	2637
虫	b	w	0	6	0	22	212	0	3	1339	2637
专	n	e	0	6	0	22	193	0	3	1339	2636
勿	n	l	0	6	0	22	195	0	3	1339	2636
毛	v	a	0	6	0	22	195	0	3	1339	2636
立	t	b	0	6	0	22	190	0	3	1339	2632
西	d	q	0	6	0	22	193	0	3	1339	2629
尸	c	y	0	6	0	22	191	0	3	1338	2638
鱼	t	y	0	6	0	22	194	0	3	1338	2637
已	y	z	0	6	0	22	193	0	3	1338	2636
匕	o	h	0	6	0	22	194	0	3	1338	2636
子	l	x	0	6	0	22	194	0	3	1338	2635
皿	h	f	0	6	0	22	197	0	3	1338	2635
龙	t	n	0	6	0	22	192	0	3	1338	2634
夕	m	j	0	6	0	22	193	0	3	1338	2634
爫	z	s	0	6	0	22	195	0	3	1338	2634
卵	k	v	0	6	0	22	195	0	3	1338	2634
足	l	h	0	6	0	22	194	0	3	1338	2632
立	t	h	0	6	0	22	191	0	3	1337	2635
习	j	f	0	6	0	22	195	0	3	1337	2635
足	l	v	0	6	0	22	194	0	3	1337	2633
西	d	h	0	6	0	22	194	0	3	1337	2627
十	k	l	0	6	0	22	197	0	4	1340	2638
暴	p	g	0	6	0	22	193	0	4	1339	2637
兔	a	r	0	6	0	22	193	0	4	1339	2636
俞	b	k	0	6	0	22	194	0	4	1339	2636
山	i	v	0	6	0	22	198	0	4	1338	2638
力	f	p	0	6	0	22	192	0	4	1338	2637
隹	l	f	0	6	0	22	192	0	4	1337	2636
彳	u	t	0	6	0	22	193	0	4	1337	2634
车	z	u	0	6	0	23	193	0	3	1337	2635
已	y	p	0	6	0	23	200	0	3	1337	2634
辶	l	d	0	6	0	23	197	0	4	1339	2637
西	d	y	0	6	0	23	194	0	4	1339	2636
石	y	l	0	6	0	23	199	0	4	1339	2627
佥	a	l	0	6	0	23	195	0	4	1338	2637
隹	l	n	0	6	0	23	195	0	4	1338	2635
皿	h	b	0	6	0	23	198	0	4	1338	2635
韦	k	c	0	6	0	23	193	0	5	1338	2637
儿	r	y	0	6	0	24	198	0	3	1339	2638
毛	v	c	0	6	0	24	195	0	3	1339	2636
毛	v	n	0	6	0	24	200	0	3	1339	2636
气	m	g	0	6	0	24	195	0	3	1339	2633
夕	m	l	0	6	0	24	198	0	3	1339	2633
犭	j	v	0	6	0	24	202	0	3	1338	2628
礻	u	x	0	6	0	24	206	0	3	1338	2623
虫	b	m	0	6	0	24	195	0	4	1339	2637
白	n	v	0	6	0	24	192	0	4	1339	2632
爫	z	n	0	6	0	24	198	0	4	1339	2632
习	j	k	0	6	0	24	197	0	4	1338	2636
几	d	b	0	6	0	24	199	0	4	1338	2633
西	d	b	0	6	0	24	198	0	4	1335	2626
女	n	w	0	6	0	25	187	0	3	1339	2641
虫	b	g	0	6	0	25	202	0	4	1339	2635
见	t	x	0	6	0	25	200	0	4	1337	2632
虫	b	v	0	6	0	25	199	0	5	1339	2636
山	i	s	0	6	0	25	205	0	5	1338	2630
米	k	t	0	6	0	26	197	0	3	1338	2631
山	i	h	0	6	0	26	200	0	3	1337	2635
宀	i	z	0	6	0	26	201	0	5	1330	2620
夕	m	x	0	6	0	27	203	0	4	1339	2634
八	g	v	0	6	0	27	202	0	6	1338	2632
钅	n	s	0	6	0	29	209	0	6	1337	2624
立	t	w	0	7	0	21	192	0	3	1339	2638
豕	d	f	0	7	0	21	193	0	3	1339	2634
尸	c	d	0	7	0	21	190	0	3	1338	2634
力	f	n	0	7	0	21	194	0	4	1338	2636
车	z	y	0	7	0	22	193	0	3	1340	2635
夷	e	x	0	7	0	22	193	0	3	1339	2637
夷	e	w	0	7	0	22	194	0	3	1339	2637
予	o	k	0	7	0	22	194	0	4	1338	2634
夕	m	d	0	7	0	23	195	0	3	1339	2635
匚	k	y	0	7	0	23	192	0	3	1337	2632
日	v	e	0	7	0	30	212	0	7	1332	2616
日	v	t	0	7	0	35	220	0	7	1333	2625
立	t	d	0	8	0	21	189	0	3	1340	2635
纟	o	j	0	8	0	21	195	0	3	1339	2638
几	d	o	0	8	0	22	194	0	3	1336	2632
卩	n	i	0	9	0	21	184	0	5	1337	2638
