root	from	to	contribution	hard	full1500	full3500	full6000	short1500	short3500	three1500	three3500	soft	pinky	left	peak	peak_key
耂	i	q	0.5665169202588258	0	0	21	194	0	3	1338	2636	70.18500000000026	11.890580314033913	55.81984187871466	8.098482622851263	l
氏	s	t	0.11068097376668697	0	0	21	194	0	3	1338	2636	70.3350000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
氏	s	x	0.11068097376668697	0	0	21	194	0	3	1338	2636	70.43000000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
巾	a	l	0.3487215197150847	0	0	21	194	0	3	1338	2636	70.83750000000035	10.975341874060003	54.90460343874075	8.447204142566347	l
里	v	u	0.44329205058447957	0	0	21	194	0	3	1338	2636	71.08000000000041	11.324063393775088	54.81003290787135	8.098482622851263	l
艮	f	r	0.6577313005299695	0	0	21	195	0	3	1338	2636	69.50500000000017	11.324063393775088	55.253324958455835	8.098482622851263	l
及	m	c	0.2205341821812855	0	0	21	195	0	3	1338	2636	69.95000000000022	11.324063393775088	55.47385914063712	8.098482622851263	l
以	t	p	0.41899637312589505	0	0	21	195	0	3	1338	2636	70.21000000000026	11.743059766900982	54.83432858532994	8.098482622851263	l
以	t	f	0.41899637312589505	0	0	21	195	0	3	1338	2636	70.25000000000027	11.324063393775088	55.253324958455835	8.098482622851263	l
佥	a	r	0.051883817530393485	0	0	21	195	0	3	1338	2636	70.72000000000033	11.272179576244694	55.253324958455835	8.098482622851263	l
耂	i	n	0.5665169202588258	0	0	21	196	0	3	1338	2636	69.93500000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
白	n	g	2.1745719592885857	0	0	21	185	0	3	1338	2635	69.60500000000016	11.324063393775088	57.42789691774442	8.098482622851263	l
斤	t	e	0.3944541724052195	0	0	21	190	0	3	1338	2635	70.72500000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
隹	l	e	0.1896304202289696	0	0	21	190	0	3	1338	2635	70.75750000000035	11.324063393775088	55.44295537868481	7.908852202622294	l
隹	l	j	0.1896304202289696	0	0	21	190	0	3	1338	2635	71.02750000000043	11.324063393775088	55.253324958455835	7.908852202622294	l
亠	z	d	0.2434426829797003	0	0	21	191	0	3	1338	2635	71.09500000000043	11.080620710795388	55.253324958455835	8.098482622851263	l
古	t	o	0.10981759707552387	0	0	21	192	0	3	1338	2635	69.9850000000002	11.324063393775088	55.14350736138031	8.098482622851263	l
音	z	a	0.06132423282522965	0	0	21	192	0	3	1338	2635	70.02500000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
古	t	q	0.10981759707552387	0	0	21	192	0	3	1338	2635	70.10000000000022	11.433880990850612	55.253324958455835	8.098482622851263	l
示	p	n	0.10561323831305398	0	0	21	192	0	3	1338	2635	70.11000000000023	11.218450155462033	55.253324958455835	8.098482622851263	l
音	z	d	0.06132423282522965	0	0	21	192	0	3	1338	2635	70.23500000000028	11.26273916094986	55.253324958455835	8.098482622851263	l
予	o	i	0.04294638265777754	0	0	21	192	0	3	1338	2635	70.31000000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
方	t	y	0.24783475474162453	0	0	21	192	0	3	1338	2635	70.3300000000003	11.324063393775088	55.00549020371421	8.098482622851263	l
氏	s	h	0.11068097376668697	0	0	21	192	0	3	1338	2635	70.35500000000025	11.324063393775088	55.14264398468915	8.098482622851263	l
音	z	h	0.06132423282522965	0	0	21	192	0	3	1338	2635	70.57500000000034	11.26273916094986	55.192000725630606	8.098482622851263	l
示	p	e	0.10561323831305398	0	0	21	192	0	3	1338	2635	70.88000000000032	11.218450155462033	55.35893819676889	8.098482622851263	l
示	p	i	0.10561323831305398	0	0	21	192	0	3	1338	2635	70.96000000000039	11.218450155462033	55.253324958455835	8.098482622851263	l
彳	u	m	0.6687801745251054	0	0	21	193	0	3	1338	2635	69.80250000000018	11.324063393775088	55.253324958455835	8.098482622851263	l
向	t	s	0.19646789647200782	0	0	21	193	0	3	1338	2635	69.92000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
弗	p	e	0.04766682824287318	0	0	21	193	0	3	1338	2635	69.93500000000022	11.276396565532215	55.30099178669871	8.098482622851263	l
莫	b	l	0.05458694817258361	0	0	21	193	0	3	1338	2635	69.96000000000022	11.324063393775088	55.19873801028325	8.153069571023847	l
无	v	e	0.11151209007440102	0	0	21	193	0	3	1338	2635	69.97000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
居	o	c	0.06751840490070718	0	0	21	193	0	3	1338	2635	69.97000000000021	11.324063393775088	55.320843363356545	8.098482622851263	l
示	p	q	0.10561323831305398	0	0	21	193	0	3	1338	2635	69.97000000000021	11.324063393775088	55.35893819676889	8.098482622851263	l
也	l	v	1.4588985117384918	0	0	21	193	0	3	1338	2635	69.98500000000021	11.324063393775088	56.712223470194324	6.837837075526247	k
弗	p	h	0.04766682824287318	0	0	21	193	0	3	1338	2635	69.98500000000021	11.276396565532215	55.253324958455835	8.098482622851263	l
利	i	g	0.08511758419020722	0	0	21	193	0	3	1338	2635	70.00500000000022	11.324063393775088	55.33844254264604	8.098482622851263	l
也	l	q	1.4588985117384918	0	0	21	193	0	3	1338	2635	70.01000000000022	12.78296190551358	56.712223470194324	6.837837075526247	k
之	t	p	0.24764648655425583	0	0	21	193	0	3	1338	2635	70.01000000000022	11.571709880329344	55.00567847190158	8.098482622851263	l
暴	p	k	0.018047533186580644	0	0	21	193	0	3	1338	2635	70.01000000000022	11.306015860588507	55.253324958455835	8.098482622851263	l
之	t	b	0.24764648655425583	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
之	t	e	0.24764648655425583	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
之	t	r	0.24764648655425583	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
瓦	g	q	0.032557131389254944	0	0	21	193	0	3	1338	2635	70.01000000000022	11.356620525164344	55.253324958455835	8.098482622851263	l
暴	p	q	0.018047533186580644	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.27137249164242	8.098482622851263	l
弗	p	a	0.04766682824287318	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.30099178669871	8.098482622851263	l
五	o	b	0.06901542945535005	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.32234038791118	8.098482622851263	l
五	o	c	0.06901542945535005	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.32234038791118	8.098482622851263	l
五	o	a	0.06901542945535005	0	0	21	193	0	3	1338	2635	70.01000000000022	11.393078823230438	55.32234038791118	8.098482622851263	l
象	k	a	0.07319918678057127	0	0	21	193	0	3	1338	2635	70.01000000000022	11.39726258055566	55.326524145236405	8.098482622851263	l
象	k	z	0.07319918678057127	0	0	21	193	0	3	1338	2635	70.01000000000022	11.39726258055566	55.326524145236405	8.098482622851263	l
专	n	t	0.07592367232932232	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.32924863078516	8.098482622851263	l
耂	i	d	0.5665169202588258	0	0	21	193	0	3	1338	2635	70.01000000000022	11.324063393775088	55.81984187871466	8.098482622851263	l
九	p	g	0.05253654006435758	0	0	21	193	0	3	1338	2635	70.02500000000022	11.27152685371073	55.305861498520194	8.098482622851263	l
兼	h	o	0.026696964328651058	0	0	21	193	0	3	1338	2635	70.03500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
长	b	z	0.23029601162222446	0	0	21	193	0	3	1338	2635	70.03500000000022	11.554359405397312	55.253324958455835	8.098482622851263	l
之	t	k	0.24764648655425583	0	0	21	193	0	3	1338	2635	70.06000000000022	11.324063393775088	55.00567847190158	8.098482622851263	l
暴	p	m	0.018047533186580644	0	0	21	193	0	3	1338	2635	70.06000000000022	11.306015860588507	55.253324958455835	8.098482622851263	l
象	k	b	0.07319918678057127	0	0	21	193	0	3	1338	2635	70.06000000000022	11.324063393775088	55.326524145236405	8.098482622851263	l
鬲	y	i	0.015112710730867316	0	0	21	193	0	3	1338	2635	70.08000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
今	z	c	0.14173110704698136	0	0	21	193	0	3	1338	2635	70.08500000000022	11.182332286728107	55.253324958455835	8.098482622851263	l
民	n	e	0.04465562779266337	0	0	21	193	0	3	1338	2635	70.08500000000022	11.324063393775088	55.2979805862485	8.098482622851263	l
居	o	b	0.06751840490070718	0	0	21	193	0	3	1338	2635	70.09500000000023	11.324063393775088	55.320843363356545	8.098482622851263	l
商	o	i	0.05464218937005692	0	0	21	193	0	3	1338	2635	70.11000000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
刍	g	t	0.014046234403767687	0	0	21	193	0	3	1338	2635	70.11000000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
丘	y	m	0.016090753554474133	0	0	21	193	0	3	1338	2635	70.11000000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
击	t	a	0.04729110482186751	0	0	21	193	0	3	1338	2635	70.11000000000023	11.371354498596956	55.253324958455835	8.098482622851263	l
利	i	p	0.08511758419020722	0	0	21	193	0	3	1338	2635	70.14500000000024	11.409180977965296	55.253324958455835	8.098482622851263	l
弗	p	o	0.04766682824287318	0	0	21	193	0	3	1338	2635	70.16000000000024	11.276396565532215	55.253324958455835	8.098482622851263	l
无	v	a	0.11151209007440102	0	0	21	193	0	3	1338	2635	70.17000000000026	11.435575483849489	55.253324958455835	8.098482622851263	l
单	o	e	0.06613390503940997	0	0	21	193	0	3	1338	2635	70.19000000000025	11.324063393775088	55.31945886349524	8.098482622851263	l
黑	j	s	0.06430874459927324	0	0	21	193	0	3	1338	2635	70.21000000000026	11.324063393775088	55.31763370305511	8.098482622851263	l
永	o	d	0.022675817577901713	0	0	21	193	0	3	1338	2635	70.22000000000027	11.324063393775088	55.27600077603373	8.098482622851263	l
无	v	h	0.11151209007440102	0	0	21	193	0	3	1338	2635	70.23000000000029	11.324063393775088	55.141812868381436	8.098482622851263	l
莫	b	j	0.05458694817258361	0	0	21	193	0	3	1338	2635	70.23500000000028	11.324063393775088	55.19873801028325	8.098482622851263	l
五	o	h	0.06901542945535005	0	0	21	193	0	3	1338	2635	70.23500000000028	11.324063393775088	55.253324958455835	8.098482622851263	l
暴	p	e	0.018047533186580644	0	0	21	193	0	3	1338	2635	70.23500000000028	11.306015860588507	55.27137249164242	8.098482622851263	l
弗	p	l	0.04766682824287318	0	0	21	193	0	3	1338	2635	70.23500000000028	11.276396565532215	55.253324958455835	8.146149451094136	l
也	l	x	1.4588985117384918	0	0	21	193	0	3	1338	2635	70.26000000000029	11.324063393775088	56.712223470194324	6.837837075526247	k
辛	s	e	0.022076274114872087	0	0	21	193	0	3	1338	2635	70.27250000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
长	b	x	0.23029601162222446	0	0	21	193	0	3	1338	2635	70.2850000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
黑	j	w	0.06430874459927324	0	0	21	193	0	3	1338	2635	70.2850000000003	11.324063393775088	55.31763370305511	8.098482622851263	l
象	k	u	0.07319918678057127	0	0	21	193	0	3	1338	2635	70.3100000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
象	k	m	0.07319918678057127	0	0	21	193	0	3	1338	2635	70.3350000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
鸟	s	c	0.1110388518618757	0	0	21	193	0	3	1338	2635	70.36250000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
厶	n	o	1.2071837072889104	0	0	21	193	0	3	1338	2635	70.37500000000024	11.324063393775088	55.253324958455835	8.098482622851263	l
也	l	r	1.4588985117384918	0	0	21	193	0	3	1338	2635	70.3850000000003	11.324063393775088	56.712223470194324	6.837837075526247	k
刍	g	m	0.014046234403767687	0	0	21	193	0	3	1338	2635	70.42250000000031	11.324063393775088	55.23927872405207	8.098482622851263	l
无	v	b	0.11151209007440102	0	0	21	193	0	3	1338	2635	70.47000000000033	11.324063393775088	55.253324958455835	8.098482622851263	l
向	t	m	0.19646789647200782	0	0	21	193	0	3	1338	2635	70.52250000000032	11.324063393775088	55.05685706198383	8.098482622851263	l
弗	p	u	0.04766682824287318	0	0	21	193	0	3	1338	2635	70.66000000000032	11.276396565532215	55.253324958455835	8.098482622851263	l
工	z	k	0.3802233975043649	0	0	21	193	0	3	1338	2635	70.66500000000032	10.943839996270723	54.87310156095147	8.098482622851263	l
之	t	h	0.24764648655425583	0	0	21	193	0	3	1338	2635	70.71000000000032	11.324063393775088	55.00567847190158	8.098482622851263	l
击	t	q	0.04729110482186751	0	0	21	193	0	3	1338	2635	70.78500000000034	11.371354498596956	55.253324958455835	8.098482622851263	l
击	t	j	0.04729110482186751	0	0	21	193	0	3	1338	2635	70.84500000000034	11.324063393775088	55.20603385363397	8.098482622851263	l
付	j	u	0.03603542332865313	0	0	21	193	0	3	1338	2635	71.07500000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
音	z	j	0.06132423282522965	0	0	21	193	0	3	1338	2635	71.21250000000043	11.26273916094986	55.192000725630606	8.098482622851263	l
莫	b	c	0.05458694817258361	0	0	21	194	0	3	1338	2635	69.8850000000002	11.324063393775088	55.253324958455835	8.098482622851263	l
习	j	q	0.054108673612549965	0	0	21	194	0	3	1338	2635	69.90250000000022	11.378172067387638	55.30743363206839	8.098482622851263	l
利	i	e	0.08511758419020722	0	0	21	194	0	3	1338	2635	69.90500000000021	11.324063393775088	55.33844254264604	8.098482622851263	l
利	i	c	0.08511758419020722	0	0	21	194	0	3	1338	2635	69.99500000000022	11.324063393775088	55.33844254264604	8.098482622851263	l
付	j	a	0.03603542332865313	0	0	21	194	0	3	1338	2635	70.00000000000021	11.360098817103742	55.28936038178449	8.098482622851263	l
之	t	o	0.24764648655425583	0	0	21	194	0	3	1338	2635	70.01000000000022	11.324063393775088	55.00567847190158	8.098482622851263	l
无	v	c	0.11151209007440102	0	0	21	194	0	3	1338	2635	70.01000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
单	o	y	0.06613390503940997	0	0	21	194	0	3	1338	2635	70.02500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
永	o	n	0.022675817577901713	0	0	21	194	0	3	1338	2635	70.05000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
付	j	h	0.03603542332865313	0	0	21	194	0	3	1338	2635	70.08000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
古	t	a	0.10981759707552387	0	0	21	194	0	3	1338	2635	70.11000000000021	11.433880990850612	55.253324958455835	8.098482622851263	l
乃	r	m	0.05601735017750993	0	0	21	194	0	3	1338	2635	70.12500000000023	11.324063393775088	55.19730760827832	8.098482622851263	l
居	o	y	0.06751840490070718	0	0	21	194	0	3	1338	2635	70.13500000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
骨	z	l	0.02296978957852602	0	0	21	194	0	3	1338	2635	70.28000000000029	11.301093604196563	55.23035516887731	8.12145241242979	l
之	t	a	0.24764648655425583	0	0	21	194	0	3	1338	2635	70.3700000000003	11.571709880329344	55.253324958455835	8.098482622851263	l
利	i	z	0.08511758419020722	0	0	21	194	0	3	1338	2635	70.3700000000003	11.409180977965296	55.33844254264604	8.098482622851263	l
付	j	w	0.03603542332865313	0	0	21	194	0	3	1338	2635	70.4500000000003	11.324063393775088	55.28936038178449	8.098482622851263	l
文	e	g	0.4852415536858435	0	0	21	194	0	3	1338	2635	70.60250000000033	11.324063393775088	55.253324958455835	8.098482622851263	l
丽	o	d	0.15277425070971604	0	0	21	194	0	3	1338	2635	70.6250000000003	11.324063393775088	55.40609920916555	8.098482622851263	l
未	t	o	0.13837743496620478	0	0	21	194	0	3	1338	2635	70.68000000000032	11.324063393775088	55.11494752348963	8.098482622851263	l
角	p	z	0.06573359472505652	0	0	21	195	0	3	1338	2635	69.8700000000002	11.324063393775088	55.319058553180895	8.098482622851263	l
丽	o	r	0.15277425070971604	0	0	21	195	0	3	1338	2635	69.98500000000023	11.324063393775088	55.40609920916555	8.098482622851263	l
骨	z	c	0.02296978957852602	0	0	21	195	0	3	1338	2635	70.20000000000026	11.301093604196563	55.253324958455835	8.098482622851263	l
予	o	z	0.04294638265777754	0	0	21	195	0	3	1338	2635	70.39500000000031	11.367009776432866	55.29627134111361	8.098482622851263	l
犭	j	y	0.0784902664008731	0	0	21	195	0	3	1338	2635	71.14000000000041	11.324063393775088	55.253324958455835	8.098482622851263	l
未	t	h	0.13837743496620478	0	0	21	196	0	3	1338	2635	70.68500000000031	11.324063393775088	55.11494752348963	8.098482622851263	l
付	j	l	0.03603542332865313	0	0	21	197	0	3	1338	2635	69.9500000000002	11.324063393775088	55.253324958455835	8.134518046179915	l
鱼	t	z	0.08895914747881882	0	0	21	197	0	3	1338	2635	70.32000000000028	11.413022541253907	55.253324958455835	8.098482622851263	l
夕	a	p	0.8638407092906305	0	0	21	198	0	3	1338	2635	70.87500000000037	11.324063393775088	54.38948424916521	8.098482622851263	l
束	b	g	0.06773895329966469	0	0	21	192	0	3	1338	2634	70.34750000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
向	t	j	0.19646789647200782	0	0	21	192	0	3	1338	2634	70.3850000000003	11.324063393775088	55.05685706198383	8.098482622851263	l
至	n	r	0.4594622951513982	0	0	21	192	0	3	1338	2634	70.38500000000033	11.324063393775088	55.71278725360723	8.098482622851263	l
里	v	b	0.44329205058447957	0	0	21	192	0	3	1338	2634	70.41500000000032	11.324063393775088	55.253324958455835	8.098482622851263	l
夕	a	b	0.8638407092906305	0	0	21	192	0	3	1338	2634	70.82500000000037	10.460222684484457	55.253324958455835	8.098482622851263	l
弗	p	c	0.04766682824287318	0	0	21	193	0	3	1338	2634	69.91000000000021	11.276396565532215	55.30099178669871	8.098482622851263	l
击	t	p	0.04729110482186751	0	0	21	193	0	3	1338	2634	69.98500000000023	11.371354498596956	55.20603385363397	8.098482622851263	l
兼	h	r	0.026696964328651058	0	0	21	193	0	3	1338	2634	69.98500000000023	11.324063393775088	55.280021922784485	8.098482622851263	l
予	o	a	0.04294638265777754	0	0	21	193	0	3	1338	2634	70.00000000000021	11.367009776432866	55.29627134111361	8.098482622851263	l
刍	g	o	0.014046234403767687	0	0	21	193	0	3	1338	2634	70.01000000000022	11.324063393775088	55.23927872405207	8.098482622851263	l
刍	g	p	0.014046234403767687	0	0	21	193	0	3	1338	2634	70.01000000000022	11.338109628178856	55.23927872405207	8.098482622851263	l
兼	h	g	0.026696964328651058	0	0	21	193	0	3	1338	2634	70.01000000000022	11.324063393775088	55.280021922784485	8.098482622851263	l
弗	p	n	0.04766682824287318	0	0	21	193	0	3	1338	2634	70.03500000000022	11.276396565532215	55.253324958455835	8.098482622851263	l
刍	g	f	0.014046234403767687	0	0	21	193	0	3	1338	2634	70.03500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
兼	h	e	0.026696964328651058	0	0	21	193	0	3	1338	2634	70.03500000000022	11.324063393775088	55.280021922784485	8.098482622851263	l
里	v	r	0.44329205058447957	0	0	21	193	0	3	1338	2634	70.05000000000021	11.324063393775088	55.253324958455835	8.098482622851263	l
刍	g	d	0.014046234403767687	0	0	21	193	0	3	1338	2634	70.06000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
古	t	p	0.10981759707552387	0	0	21	193	0	3	1338	2634	70.06000000000023	11.433880990850612	55.14350736138031	8.098482622851263	l
牙	d	c	0.06283182577838411	0	0	21	193	0	3	1338	2634	70.06000000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
牛	u	y	0.3094877182965419	0	0	21	193	0	3	1338	2634	70.08250000000028	11.324063393775088	55.253324958455835	8.098482622851263	l
丘	y	r	0.016090753554474133	0	0	21	193	0	3	1338	2634	70.09750000000022	11.324063393775088	55.26941571201031	8.098482622851263	l
兼	h	k	0.026696964328651058	0	0	21	193	0	3	1338	2634	70.11000000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
行	b	c	0.16392012396473687	0	0	21	193	0	3	1338	2634	70.13750000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
弗	p	f	0.04766682824287318	0	0	21	193	0	3	1338	2634	70.21000000000026	11.276396565532215	55.30099178669871	8.098482622851263	l
卵	k	m	0.03445541800896151	0	0	21	193	0	3	1338	2634	70.22500000000028	11.324063393775088	55.253324958455835	8.098482622851263	l
刍	g	s	0.014046234403767687	0	0	21	193	0	3	1338	2634	70.26000000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
丘	y	c	0.016090753554474133	0	0	21	193	0	3	1338	2634	70.27250000000029	11.324063393775088	55.26941571201031	8.098482622851263	l
长	b	i	0.23029601162222446	0	0	21	193	0	3	1338	2634	70.43500000000031	11.324063393775088	55.02302894683361	8.098482622851263	l
单	o	d	0.06613390503940997	0	0	21	193	0	3	1338	2634	70.49000000000032	11.324063393775088	55.31945886349524	8.098482622851263	l
行	b	o	0.16392012396473687	0	0	21	194	0	3	1338	2634	69.93250000000022	11.324063393775088	55.0894048344911	8.098482622851263	l
黑	j	c	0.06430874459927324	0	0	21	194	0	3	1338	2634	70.01000000000022	11.324063393775088	55.31763370305511	8.098482622851263	l
刍	g	w	0.014046234403767687	0	0	21	194	0	3	1338	2634	70.03500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
乃	r	z	0.05601735017750993	0	0	21	194	0	3	1338	2634	70.04500000000024	11.380080743952599	55.253324958455835	8.098482622851263	l
几	d	g	0.4048233377681281	0	0	21	194	0	3	1338	2634	70.06000000000026	11.324063393775088	55.253324958455835	8.098482622851263	l
卵	k	n	0.03445541800896151	0	0	21	194	0	3	1338	2634	70.10000000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
黑	j	b	0.06430874459927324	0	0	21	194	0	3	1338	2634	70.11000000000023	11.324063393775088	55.31763370305511	8.098482622851263	l
且	y	k	0.2442630326075048	0	0	21	194	0	3	1338	2634	70.24250000000029	11.324063393775088	55.253324958455835	8.098482622851263	l
鬼	t	z	0.027571504262519655	0	0	21	194	0	3	1338	2634	70.26000000000029	11.351634898037608	55.253324958455835	8.098482622851263	l
单	o	q	0.06613390503940997	0	0	21	194	0	3	1338	2634	70.40250000000032	11.390197298814497	55.31945886349524	8.098482622851263	l
击	t	g	0.04729110482186751	0	0	21	194	0	3	1338	2634	70.52000000000034	11.324063393775088	55.253324958455835	8.098482622851263	l
工	z	s	0.3802233975043649	0	0	21	195	0	3	1338	2634	69.85000000000016	10.943839996270723	55.253324958455835	8.098482622851263	l
角	p	a	0.06573359472505652	0	0	21	195	0	3	1338	2634	69.9700000000002	11.324063393775088	55.319058553180895	8.098482622851263	l
兼	h	b	0.026696964328651058	0	0	21	195	0	3	1338	2634	69.98500000000023	11.324063393775088	55.280021922784485	8.098482622851263	l
单	o	r	0.06613390503940997	0	0	21	195	0	3	1338	2634	70.06000000000022	11.324063393775088	55.31945886349524	8.098482622851263	l
击	t	o	0.04729110482186751	0	0	21	195	0	3	1338	2634	70.08500000000022	11.324063393775088	55.20603385363397	8.098482622851263	l
击	t	n	0.04729110482186751	0	0	21	195	0	3	1338	2634	70.22500000000026	11.324063393775088	55.20603385363397	8.098482622851263	l
牛	u	g	0.3094877182965419	0	0	21	195	0	3	1338	2634	70.39750000000035	11.324063393775088	55.56281267675238	8.098482622851263	l
工	z	p	0.3802233975043649	0	0	21	196	0	3	1338	2634	70.00250000000021	11.324063393775088	54.87310156095147	8.098482622851263	l
耳	b	y	0.09076422201334158	0	0	21	196	0	3	1338	2634	71.11000000000041	11.324063393775088	55.162560736442494	8.098482622851263	l
白	n	p	2.1745719592885857	0	0	21	191	0	3	1338	2633	69.41500000000015	13.498635353063674	55.253324958455835	8.098482622851263	l
尸	c	d	0.3619827382361654	0	0	21	191	0	3	1338	2633	73.22250000000066	11.324063393775088	55.253324958455835	8.098482622851263	l
雨	m	p	0.6593403342463233	0	0	21	192	0	3	1338	2633	68.9550000000001	11.983403728021411	55.253324958455835	8.098482622851263	l
向	t	z	0.19646789647200782	0	0	21	192	0	3	1338	2633	69.90500000000021	11.520531290247096	55.253324958455835	8.098482622851263	l
向	t	e	0.19646789647200782	0	0	21	193	0	3	1338	2633	69.8700000000002	11.324063393775088	55.253324958455835	8.098482622851263	l
刍	g	r	0.014046234403767687	0	0	21	193	0	3	1338	2633	70.03500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
刍	g	e	0.014046234403767687	0	0	21	193	0	3	1338	2633	70.11000000000023	11.324063393775088	55.253324958455835	8.098482622851263	l
行	b	k	0.16392012396473687	0	0	21	193	0	3	1338	2633	70.18750000000026	11.324063393775088	55.0894048344911	8.098482622851263	l
角	p	h	0.06573359472505652	0	0	21	193	0	3	1338	2633	70.20500000000028	11.258329799050031	55.253324958455835	8.098482622851263	l
角	p	c	0.06573359472505652	0	0	21	194	0	3	1338	2633	69.8700000000002	11.258329799050031	55.319058553180895	8.098482622851263	l
角	p	e	0.06573359472505652	0	0	21	194	0	3	1338	2633	69.93000000000022	11.258329799050031	55.319058553180895	8.098482622851263	l
行	b	v	0.16392012396473687	0	0	21	194	0	3	1338	2633	70.4075000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
向	t	p	0.19646789647200782	0	0	21	195	0	3	1338	2633	69.8700000000002	11.520531290247096	55.05685706198383	8.098482622851263	l
车	z	d	0.5401109735379694	0	0	21	195	0	3	1338	2633	71.4275000000004	10.783952420237119	55.253324958455835	8.098482622851263	l
丰	x	o	0.32515179011073314	0	0	21	189	0	3	1338	2632	69.93000000000023	11.324063393775088	54.928173168345104	8.098482622851263	l
且	y	i	0.2442630326075048	0	0	21	191	0	3	1338	2632	71.06250000000038	11.324063393775088	55.253324958455835	8.098482622851263	l
耳	b	a	0.09076422201334158	0	0	21	193	0	3	1338	2632	69.97500000000022	11.41482761578843	55.253324958455835	8.098482622851263	l
牛	u	k	0.3094877182965419	0	0	21	193	0	3	1338	2632	70.0925000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
丘	y	g	0.016090753554474133	0	0	21	193	0	3	1338	2632	70.17250000000024	11.324063393775088	55.26941571201031	8.098482622851263	l
行	b	h	0.16392012396473687	0	0	21	193	0	3	1338	2632	70.3075000000003	11.324063393775088	55.0894048344911	8.098482622851263	l
鹿	p	q	0.13602956510475023	0	0	21	193	0	3	1338	2632	70.3725000000003	11.324063393775088	55.389354523560584	8.098482622851263	l
音	z	p	0.06132423282522965	0	0	21	193	0	3	1338	2632	70.4500000000003	11.324063393775088	55.192000725630606	8.098482622851263	l
刍	g	c	0.014046234403767687	0	0	21	195	0	3	1338	2632	70.03500000000022	11.324063393775088	55.253324958455835	8.098482622851263	l
气	m	h	0.05819031601781872	0	0	21	195	0	3	1338	2632	70.1825000000003	11.324063393775088	55.253324958455835	8.098482622851263	l
几	d	v	0.4048233377681281	0	0	21	195	0	3	1338	2632	70.59500000000033	11.324063393775088	55.253324958455835	8.098482622851263	l
行	b	s	0.16392012396473687	0	0	21	194	0	3	1338	2631	70.42250000000031	11.324063393775088	55.253324958455835	8.098482622851263	l
雨	m	v	0.6593403342463233	0	0	21	195	0	3	1338	2631	69.82500000000019	11.324063393775088	55.91266529270216	8.098482622851263	l
犭	j	d	0.0784902664008731	0	0	21	195	0	3	1338	2631	70.65250000000032	11.324063393775088	55.331815224856705	8.098482622851263	l
牛	u	r	0.3094877182965419	0	0	21	197	0	3	1338	2631	69.63250000000018	11.324063393775088	55.56281267675238	8.098482622851263	l
亠	z	n	0.2434426829797003	0	0	21	197	0	3	1338	2631	70.09500000000021	11.080620710795388	55.00988227547614	8.098482622851263	l
戈	d	b	2.228055273200091	0	0	21	195	0	3	1338	2630	69.44000000000015	11.324063393775088	55.253324958455835	8.098482622851263	l
