word	code	source	thuocl_df	xinhua	keep_reason	corpus_source_count	corpus_total_count	idiom_dual	ime_dual
无法左右	wfzy	简单鹤		0		0	0	0	0
无官不贪	wgbt	简单鹤		0		0	0	0	0
五官不正	wgbv	简单鹤		0		0	0	0	0
我敢保证	wgbv	简单鹤		0		0	0	0	0
违规操作	wgcz	简单鹤		0		0	0	0	0
五官端正	wgdv	简单鹤		0		0	0	0	0
五个多月	wgdy	简单鹤		0		0	0	0	0
无功而退	wget	简单鹤		0		0	0	0	0
无果而终	wgev	简单鹤		0		0	0	0	0
未果而终	wgev	简单鹤		0		0	0	0	0
外感风寒	wgfh	简单鹤		0		0	0	0	0
无根浮萍	wgfp	简单鹤		0		0	0	0	0
外感风热	wgfr	简单鹤		0		0	0	0	0
武功高强	wggq	简单鹤		0		0	0	0	0
王冠会掉	wghd	简单鹤		0		0	0	0	0
网关超时	wgiu	简单鹤		0		0	0	0	0
我刚吃完	wgiw	简单鹤		0		0	0	0	0
玩个锤子	wgiz	简单鹤		0		0	0	0	0
我感觉到	wgjd	简单鹤		0		0	0	0	0
武功尽废	wgjf	简单鹤		0		0	0	0	0
我刚进来	wgjl	简单鹤		0		0	0	0	0
无骨鸡柳	wgjl	简单鹤		0		0	0	0	0
违规记录	wgjl	简单鹤		0		0	0	0	0
无骨鸡爪	wgjv	简单鹤		0		0	0	0	0
万古留芳	wglf	简单鹤		1		0	0	0	0
五谷轮回	wglh	简单鹤		0		0	0	0	0
万国来朝	wgli	简单鹤		0		0	0	0	0
问个明白	wgmb	简单鹤		0		0	0	0	0
武功秘籍	wgmj	简单鹤		0		0	0	0	0
外国媒体	wgmt	简单鹤		0		0	0	0	0
违规昵称	wgni	简单鹤		0		0	0	0	0
我跟你急	wgnj	简单鹤		0		0	0	0	0
我跟你讲	wgnj	简单鹤		0		0	0	0	0
我给你说	wgnu	简单鹤		0		0	0	0	0
我跟你说	wgnu	简单鹤		0		0	0	0	0
外国朋友	wgpy	简单鹤		0		0	0	0	0
问个清楚	wgqi	简单鹤		0		0	0	0	0
文革期间	wgqj	简单鹤		0		0	0	0	0
围观群众	wgqv	简单鹤		0		0	0	0	0
外国人才	wgrc	简单鹤		0		0	0	0	0
无关人等	wgrd	简单鹤		0		0	0	0	0
我国人民	wgrm	简单鹤		0		0	0	0	0
外国人少	wgru	简单鹤		0		0	0	0	0
我告诉你	wgsn	简单鹤		0		0	0	0	0
我告诉他	wgst	简单鹤		0		0	0	0	0
我告诉她	wgst	简单鹤		0		0	0	0	0
我跟他急	wgtj	简单鹤		0		0	0	0	0
玩个痛快	wgtk	简单鹤		0		0	0	0	0
我刚躺下	wgtx	简单鹤		0		0	0	0	0
外国投资	wgtz	简单鹤		0		0	0	0	0
弯弓射雕	wgud	简单鹤		0		0	0	0	0
玩梗适度	wgud	简单鹤		0		0	0	0	0
我跟谁急	wguj	简单鹤		0		0	0	0	0
外国商人	wgur	简单鹤		0		0	0	0	0
罔顾事实	wguu	简单鹤		0		0	0	0	0
我刚睡醒	wgux	简单鹤		0		0	0	0	0
弯弓射月	wguy	简单鹤		0		0	0	0	0
为官之道	wgvd	简单鹤		0		0	0	0	0
亡国之君	wgvj	简单鹤		0		0	0	0	0
无骨炸鸡	wgvj	简单鹤		0		0	0	0	0
亡国之器	wgvq	简单鹤		1		0	0	0	0
无根之水	wgvu	简单鹤		0		0	0	0	0
卫国战争	wgvv	简单鹤		0		0	0	0	0
无关政治	wgvv	简单鹤		0		0	0	0	0
乌龟王八	wgwb	简单鹤		0		0	0	0	0
外国文化	wgwh	简单鹤		0		0	0	0	0
外公外婆	wgwp	简单鹤		0		0	0	0	0
问个问题	wgwt	简单鹤		0		0	0	0	0
外国文学	wgwx	简单鹤		0		0	0	0	0
外国小哥	wgxg	简单鹤		0		0	0	0	0
为国效力	wgxl	简单鹤		0		0	0	0	0
外国血统	wgxt	简单鹤		0		0	0	0	0
五个小时	wgxu	简单鹤		0		0	0	0	0
我刚想说	wgxu	简单鹤		0		0	0	0	0
违规行为	wgxw	简单鹤		0		0	0	0	0
外国游客	wgyk	简单鹤		0		0	0	0	0
外国友人	wgyr	简单鹤		0		0	0	0	0
外挂字幕	wgzm	简单鹤		0		0	0	0	0
我该怎么	wgzm	简单鹤		0		0	0	0	0
外国作品	wgzp	简单鹤		0		0	0	0	0
违规作业	wgzy	简单鹤		0		0	0	0	0
威化饼干	whbg	简单鹤		0		0	0	0	0
文化不高	whbg	简单鹤		0		0	0	0	0
玩会电脑	whdn	简单鹤		0		0	0	0	0
文化底蕴	whdy	简单鹤		0		0	0	0	0
为黑而黑	wheh	简单鹤		0		0	0	0	0
为何而来	whel	简单鹤		0		0	0	0	0
乌黑发亮	whfl	简单鹤		0		0	0	0	0
文化广场	whgi	简单鹤		0		0	0	0	0
文化环境	whhj	简单鹤		0		0	0	0	0
文化荒漠	whhm	简单鹤		0		0	0	0	0
文化冲击	whij	简单鹤		0		0	0	0	0
我会出手	whiu	简单鹤		0		0	0	0	0
文化常识	whiu	简单鹤		0		0	0	0	0
文化产业	whiy	简单鹤		0		0	0	0	0
文化创造	whiz	简单鹤		0		0	0	0	0
误会解除	whji	简单鹤		0		0	0	0	0
危害健康	whjk	简单鹤		0		0	0	0	0
问候家人	whjr	简单鹤		0		0	0	0	0
我喝口水	whku	简单鹤		0		0	0	0	0
文化考试	whku	简单鹤		0		0	0	0	0
我好厉害	whlh	简单鹤		0		0	0	0	0
我很厉害	whlh	简单鹤		0		0	0	0	0
往好里说	whlu	简单鹤		0		0	0	0	0
文化绿洲	whlv	简单鹤		0		0	0	0	0
文火慢炖	whmd	简单鹤		0		0	0	0	0
万壑千岩	whqy	简单鹤		1		0	0	0	0
文化认同	whrt	简单鹤		0		0	0	0	0
挽回损失	whsu	简单鹤		0		0	0	0	0
文化素养	whsy	简单鹤		0		0	0	0	0
我糊涂了	whtl	简单鹤		0		0	0	0	0
文化输出	whui	简单鹤		0		0	0	0	0
五虎上将	whuj	简单鹤		0		0	0	0	0
危害生命	whum	简单鹤		0		0	0	0	0
文化沙漠	whum	简单鹤		0		0	0	0	0
我很生气	whuq	简单鹤		0		0	0	0	0
外汇收入	whur	简单鹤		0		0	0	0	0
万壑争流	whvl	简单鹤		1		0	0	0	0
武魂真身	whvu	简单鹤		0		0	0	0	0
文化战线	whvx	简单鹤		0		0	0	0	0
维护完成	whwi	简单鹤		0		0	0	0	0
未婚未育	whwy	简单鹤		0		0	0	0	0
我好想你	whxn	简单鹤		0		0	0	0	0
文化形式	whxu	简单鹤		0		0	0	0	0
为害一方	whyf	简单鹤		0		0	0	0	0
往后余生	whyu	简单鹤		0		0	0	0	0
我还以为	whyw	简单鹤		0		0	0	0	0
挽回影响	whyx	简单鹤		0		0	0	0	0
我很愿意	whyy	简单鹤		0		0	0	0	0
文化造纸	whzv	简单鹤		0		0	0	0	0
文化自信	whzx	简单鹤		0		0	0	0	0
无处安放	wiaf	简单鹤		0		0	0	0	0
无处安身	wiau	简单鹤		0		0	0	0	0
完成安装	wiav	简单鹤		0		0	0	0	0
我差不多	wibd	简单鹤		0		0	0	0	0
未尝不利	wibl	简单鹤		0		0	0	0	0
未尝不是	wibu	简单鹤		0		0	0	0	0
外出参观	wicg	简单鹤		0		0	0	0	0
无处存身	wicu	简单鹤		0		0	0	0	0
无处藏身	wicu	简单鹤		0		0	0	0	0
无处躲藏	widc	简单鹤		0		0	0	0	0
无处遁形	widx	简单鹤		0		0	0	0	0
围城打援	widy	简单鹤		1		0	0	0	0
物产丰富	wiff	简单鹤		0		0	0	0	0
无偿服务	wifw	简单鹤		0		0	0	0	0
无耻行径	wihj	简单鹤		0		0	0	0	0
完成合同	wiht	简单鹤		0		0	0	0	0
玩出花样	wihy	简单鹤		0		0	0	0	0
维持长久	wiij	简单鹤		0		0	0	0	0
维持局面	wijm	简单鹤		0		0	0	0	0
完成交易	wijy	简单鹤		0		0	0	0	0
外出考察	wiki	简单鹤		0		0	0	0	0
无处可去	wikq	简单鹤		0		0	0	0	0
无处可寻	wikx	简单鹤		0		0	0	0	0
无处可走	wikz	简单鹤		0		0	0	0	0
完成论文	wilw	简单鹤		0		0	0	0	0
无耻谰言	wily	简单鹤		0		0	0	0	0
外弛内张	winv	简单鹤		0		0	0	0	0
维持平衡	wiph	简单鹤		0		0	0	0	0
无处容身	wiru	简单鹤		0		0	0	0	0
误闯天家	witj	简单鹤		0		0	0	0	0
维持生活	wiuh	简单鹤		0		0	0	0	0
维持生计	wiuj	简单鹤		0		0	0	0	0
完成使命	wium	简单鹤		0		0	0	0	0
维持生命	wium	简单鹤		0		0	0	0	0
无偿使用	wiuy	简单鹤		0		0	0	0	0
望穿双眼	wiuy	简单鹤		0		0	0	0	0
万乘之国	wivg	简单鹤		0		0	0	0	0
无耻至极	wivj	简单鹤		0		0	0	0	0
维持秩序	wivx	简单鹤		0		0	0	0	0
闻出味道	wiwd	简单鹤		0		0	0	0	0
文臣武将	wiwj	简单鹤		0		0	0	0	0
无拆无修	wiwx	简单鹤		0		0	0	0	0
我超喜欢	wixh	简单鹤		0		0	0	0	0
维持现场	wixi	简单鹤		0		0	0	0	0
无耻下流	wixl	简单鹤		0		0	0	0	0
完成项目	wixm	简单鹤		0		0	0	0	0
无处寻觅	wixm	简单鹤		0		0	0	0	0
维持下去	wixq	简单鹤		0		0	0	0	0
无耻小人	wixr	简单鹤		0		0	0	0	0
无处下手	wixu	简单鹤		0		0	0	0	0
无耻行为	wixw	简单鹤		0		0	0	0	0
卧床休息	wixx	简单鹤		0		0	0	0	0
无偿献血	wixx	简单鹤		0		0	0	0	0
未尝一败	wiyb	简单鹤		0		0	0	0	0
我差一点	wiyd	简单鹤		0		0	0	0	0
完成以后	wiyh	简单鹤		0		0	0	0	0
外出游历	wiyl	简单鹤		0		0	0	0	0
围成一圈	wiyq	简单鹤		0		0	0	0	0
无偿援助	wiyv	简单鹤		0		0	0	0	0
维持原状	wiyv	简单鹤		0		0	0	0	0
维基百科	wjbk	简单鹤		0		0	0	0	0
无级变速	wjbs	简单鹤		0		0	0	0	0
我就蹭蹭	wjcc	简单鹤		0		0	0	0	0
未检测到	wjcd	简单鹤		0		0	0	0	0
问及此事	wjcu	简单鹤		0		0	0	0	0
万军丛中	wjcv	简单鹤		0		0	0	0	0
无尽的爱	wjda	简单鹤		0		0	0	0	0
我谨代表	wjdb	简单鹤		0		0	0	0	0
未接电话	wjdh	简单鹤		0		0	0	0	0
无甲大狙	wjdj	简单鹤		0		0	0	0	0
忘记打卡	wjdk	简单鹤		0		0	0	0	0
文件打开	wjdk	简单鹤		0		0	0	0	0
我惊呆了	wjdl	简单鹤		0		0	0	0	0
五金电器	wjdq	简单鹤		0		0	0	0	0
我觉得是	wjdu	简单鹤		0		0	0	0	0
文件大小	wjdx	简单鹤		0		0	0	0	0
无间地狱	wjdy	简单鹤		0		0	0	0	0
稳居第一	wjdy	简单鹤		0		0	0	0	0
渭泾分明	wjfm	简单鹤		0		0	0	0	0
忘记烦恼	wjfn	简单鹤		0		0	0	0	0
文件发送	wjfs	简单鹤		0		0	0	0	0
握紧扶手	wjfu	简单鹤		0		0	0	0	0
物价飞涨	wjfv	简单鹤		0		0	0	0	0
武警官兵	wjgb	简单鹤		0		0	0	0	0
文件规定	wjgd	简单鹤		0		0	0	0	0
危机公关	wjgg	简单鹤		0		0	0	0	0
文件管理	wjgl	简单鹤		0		0	0	0	0
无级滚轮	wjgl	简单鹤		0		0	0	0	0
忘记过去	wjgq	简单鹤		0		0	0	0	0
危急关头	wjgt	简单鹤		0		0	0	0	0
危机关头	wjgt	简单鹤		0		0	0	0	0
戊己庚辛	wjgx	简单鹤		0		0	0	0	0
外交活动	wjhd	简单鹤		0		0	0	0	0
妄加揣测	wjic	简单鹤		0		0	0	0	0
五金产品	wjip	简单鹤		0		0	0	0	0
文件传输	wjiu	简单鹤		0		0	0	0	0
无奖竞猜	wjjc	简单鹤		0		0	0	0	0
五金加工	wjjg	简单鹤		0		0	0	0	0
外交解决	wjjj	简单鹤		0		0	0	0	0
文件加密	wjjm	简单鹤		0		0	0	0	0
外接键盘	wjjp	简单鹤		0		0	0	0	0
网际快车	wjki	简单鹤		0		0	0	0	0
我尽力了	wjll	简单鹤		0		0	0	0	0
伪记录片	wjlp	简单鹤		0		0	0	0	0
五脊六兽	wjlu	简单鹤		1		0	0	0	0
文件名称	wjmi	简单鹤		0		0	0	0	0
文件目录	wjml	简单鹤		0		0	0	0	0
忘记密码	wjmm	简单鹤		0		0	0	0	0
我舅姥爷	wjmy	简单鹤		0		0	0	0	0
妄加评论	wjpl	简单鹤		0		0	0	0	0
未经批准	wjpv	简单鹤		0		0	0	0	0
物价平稳	wjpw	简单鹤		0		0	0	0	0
未经人事	wjru	简单鹤		0		0	0	0	0
外交人员	wjry	简单鹤		0		0	0	0	0
完结撒花	wjsh	简单鹤		0		0	0	0	0
未经思考	wjsk	简单鹤		0		0	0	0	0
五局三胜	wjsu	简单鹤		0		0	0	0	0
物及所需	wjsx	简单鹤		0		0	0	0	0
为己所有	wjsy	简单鹤		0		0	0	0	0
为己所用	wjsy	简单鹤		0		0	0	0	0
温经通络	wjtl	简单鹤		0		0	0	0	0
温经通脉	wjtm	简单鹤		0		0	0	0	0
未经同意	wjty	简单鹤		0		0	0	0	0
外交事件	wjuj	简单鹤		0		0	0	0	0
外交使节	wjuj	简单鹤		0		0	0	0	0
危急时刻	wjuk	简单鹤		0		0	0	0	0
危及生命	wjum	简单鹤		0		0	0	0	0
我就说嘛	wjum	简单鹤		0		0	0	0	0
未经授权	wjuq	简单鹤		0		0	0	0	0
外交使团	wjut	简单鹤		0		0	0	0	0
无尽深渊	wjuy	简单鹤		0		0	0	0	0
无甲沙鹰	wjuy	简单鹤		0		0	0	0	0
我就知道	wjvd	简单鹤		0		0	0	0	0
武警中队	wjvd	简单鹤		0		0	0	0	0
我就只想	wjvx	简单鹤		0		0	0	0	0
无惊无险	wjwx	简单鹤		0		0	0	0	0
文件下发	wjxf	简单鹤		0		0	0	0	0
违纪行为	wjxw	简单鹤		0		0	0	0	0
微机原理	wjyl	简单鹤		0		0	0	0	0
文具用品	wjyp	简单鹤		0		0	0	0	0
外界因素	wjys	简单鹤		0		0	0	0	0
危机意识	wjyv	简单鹤		0		0	0	0	0
未经允许	wjyx	简单鹤		0		0	0	0	0
文件资料	wjzl	简单鹤		0		0	0	0	0
胃口不错	wkbc	简单鹤		0		0	0	0	0
胃口变大	wkbd	简单鹤		0		0	0	0	0
我可不敢	wkbg	简单鹤		0		0	0	0	0
我可不管	wkbg	简单鹤		0		0	0	0	0
我可不能	wkbn	简单鹤		0		0	0	0	0
唯快不破	wkbp	简单鹤		0		0	0	0	0
我可不信	wkbx	简单鹤		0		0	0	0	0
我可不想	wkbx	简单鹤		0		0	0	0	0
胃口不小	wkbx	简单鹤		0		0	0	0	0
胃口变小	wkbx	简单鹤		0		0	0	0	0
我可不要	wkby	简单鹤		0		0	0	0	0
碗口粗细	wkcx	简单鹤		0		0	0	0	0
顽抗到底	wkdd	简单鹤		0		0	0	0	0
胃口大开	wkdk	简单鹤		0		0	0	0	0
我看到了	wkdl	简单鹤		0		0	0	0	0
无可改变	wkgb	简单鹤		0		0	0	0	0
无可回避	wkhb	简单鹤		0		0	0	0	0
无刻键帽	wkjm	简单鹤		0		0	0	0	0
无可抗拒	wkkj	简单鹤		0		0	0	0	0
我可能会	wknh	简单鹤		0		0	0	0	0
文科数学	wkux	简单鹤		0		0	0	0	0
五口之家	wkvj	简单鹤		0		0	0	0	0
我看未必	wkwb	简单鹤		0		0	0	0	0
无愧我心	wkwx	简单鹤		0		0	0	0	0
外科医师	wkyu	简单鹤		0		0	0	0	0
外科医生	wkyu	简单鹤		0		0	0	0	0
物理变化	wlbh	简单鹤		0		0	0	0	0
网络暴力	wlbl	简单鹤		0		0	0	0	0
为了表明	wlbm	简单鹤		0		0	0	0	0
网恋奔现	wlbx	简单鹤		0		0	0	0	0
网络测速	wlcs	简单鹤		0		0	0	0	0
蔚蓝档案	wlda	简单鹤		0		0	0	0	0
为了得到	wldd	简单鹤		0		0	0	0	0
为了达到	wldd	简单鹤		0		0	0	0	0
外来打工	wldg	简单鹤		0		0	0	0	0
为了大家	wldj	简单鹤		0		0	0	0	0
网络带宽	wldk	简单鹤		0		0	0	0	0
无论到哪	wldn	简单鹤		0		0	0	0	0
网络电视	wldu	简单鹤		0		0	0	0	0
卧龙凤雏	wlfi	简单鹤		0		0	0	0	0
我了个草	wlgc	简单鹤		0		0	0	0	0
我勒个擦	wlgc	简单鹤		0		0	0	0	0
我勒个豆	wlgd	简单鹤		0		0	0	0	0
我嘞个豆	wlgd	简单鹤		0		0	0	0	0
网络工程	wlgi	简单鹤		0		0	0	0	0
温良恭俭	wlgj	简单鹤		0		0	0	0	0
物理规律	wlgl	简单鹤		0		0	0	0	0
我了个去	wlgq	简单鹤		0		0	0	0	0
我勒个去	wlgq	简单鹤		0		0	0	0	0
我嘞个去	wlgq	简单鹤		0		0	0	0	0
网络歌曲	wlgq	简单鹤		0		0	0	0	0
五六个人	wlgr	简单鹤		0		0	0	0	0
武林高手	wlgu	简单鹤		0		0	0	0	0
网络歌手	wlgu	简单鹤		0		0	0	0	0
网络共享	wlgx	简单鹤		0		0	0	0	0
五六个月	wlgy	简单鹤		0		0	0	0	0
为了工作	wlgz	简单鹤		0		0	0	0	0
蔚蓝海岸	wlha	简单鹤		0		0	0	0	0
无论何地	wlhd	简单鹤		0		0	0	0	0
万两黄金	wlhj	简单鹤		0		0	0	0	0
网络环境	wlhj	简单鹤		0		0	0	0	0
网络黑客	wlhk	简单鹤		0		0	0	0	0
往来寒热	wlhr	简单鹤		0		0	0	0	0
网络红人	wlhr	简单鹤		0		0	0	0	0
万里河山	wlhu	简单鹤		0		0	0	0	0
无论何时	wlhu	简单鹤		0		0	0	0	0
为了好玩	wlhw	简单鹤		0		0	0	0	0
为了孩子	wlhz	简单鹤		0		0	0	0	0
无聊盒子	wlhz	简单鹤		0		0	0	0	0
物理超度	wlid	简单鹤		0		0	0	0	0
万里长空	wlik	简单鹤		0		0	0	0	0
武力解决	wljj	简单鹤		0		0	0	0	0
为了健康	wljk	简单鹤		0		0	0	0	0
为了将来	wljl	简单鹤		0		0	0	0	0
为了加强	wljq	简单鹤		0		0	0	0	0
无脸见人	wljr	简单鹤		0		0	0	0	0
文理兼通	wljt	简单鹤		0		0	0	0	0
五连绝世	wlju	简单鹤		0		0	0	0	0
为了竞争	wljv	简单鹤		0		0	0	0	0
物理降温	wljw	简单鹤		0		0	0	0	0
网络教育	wljy	简单鹤		0		0	0	0	0
网络卡顿	wlkd	简单鹤		0		0	0	0	0
无量空处	wlki	简单鹤		0		0	0	0	0
网络课程	wlki	简单鹤		0		0	0	0	0
王力口乐	wlkl	简单鹤		0		0	0	0	0
未来可期	wlkq	简单鹤		0		0	0	0	0
无路可寻	wlkx	简单鹤		0		0	0	0	0
网络连接	wllj	简单鹤		0		0	0	0	0
网络流量	wlll	简单鹤		0		0	0	0	0
未来两年	wlln	简单鹤		0		0	0	0	0
瓦罗兰特	wllt	简单鹤		0		0	0	0	0
网络聊天	wllt	简单鹤		0		0	0	0	0
网络论坛	wllt	简单鹤		0		0	0	0	0
物理老师	wllu	简单鹤		0		0	0	0	0
问了没啊	wlma	简单鹤		0		0	0	0	0
无脸面对	wlmd	简单鹤		0		0	0	0	0
为了明天	wlmt	简单鹤		0		0	0	0	0
无良媒体	wlmt	简单鹤		0		0	0	0	0
为了谋生	wlmu	简单鹤		0		0	0	0	0
问了没有	wlmy	简单鹤		0		0	0	0	0
为了能够	wlng	简单鹤		0		0	0	0	0
为了你好	wlnh	简单鹤		0		0	0	0	0
为了你们	wlnm	简单鹤		0		0	0	0	0
外冷内热	wlnr	简单鹤		0		0	0	0	0
网络平台	wlpt	简单鹤		0		0	0	0	0
网络喷子	wlpz	简单鹤		0		0	0	0	0
网络乞丐	wlqg	简单鹤		0		0	0	0	0
万里晴空	wlqk	简单鹤		0		0	0	0	0
外来侵略	wlql	简单鹤		0		0	0	0	0
位列其中	wlqv	简单鹤		0		0	0	0	0
网络人才	wlrc	简单鹤		0		0	0	0	0
网络热词	wlrc	简单鹤		0		0	0	0	0
威令四方	wlsf	简单鹤		0		0	0	0	0
无聊死了	wlsl	简单鹤		0		0	0	0	0
无力吐槽	wltc	简单鹤		0		0	0	0	0
无聊透顶	wltd	简单鹤		0		0	0	0	0
蔚蓝天空	wltk	简单鹤		0		0	0	0	0
为了他们	wltm	简单鹤		0		0	0	0	0
乌兰托娅	wlty	简单鹤		0		0	0	0	0
无量天尊	wltz	简单鹤		0		0	0	0	0
为了生存	wluc	简单鹤		0		0	0	0	0
无论是从	wluc	简单鹤		0		0	0	0	0
网络时代	wlud	简单鹤		0		0	0	0	0
物理伤害	wluh	简单鹤		0		0	0	0	0
网络生活	wluh	简单鹤		0		0	0	0	0
无良商家	wluj	简单鹤		0		0	0	0	0
未来世界	wluj	简单鹤		0		0	0	0	0
为了胜利	wlul	简单鹤		0		0	0	0	0
网络实名	wlum	简单鹤		0		0	0	0	0
网络神曲	wluq	简单鹤		0		0	0	0	0
未来收入	wlur	简单鹤		0		0	0	0	0
五六十岁	wlus	简单鹤		0		0	0	0	0
无论是谁	wluu	简单鹤		0		0	0	0	0
为了实现	wlux	简单鹤		0		0	0	0	0
物理实验	wluy	简单鹤		0		0	0	0	0
物理诊断	wlvd	简单鹤		0		0	0	0	0
网络终端	wlvd	简单鹤		0		0	0	0	0
无力支付	wlvf	简单鹤		0		0	0	0	0
网络支付	wlvf	简单鹤		0		0	0	0	0
为了这个	wlvg	简单鹤		0		0	0	0	0
往来账户	wlvh	简单鹤		0		0	0	0	0
无聊之极	wlvj	简单鹤		0		0	0	0	0
无聊至极	wlvj	简单鹤		0		0	0	0	0
未来之路	wlvl	简单鹤		0		0	0	0	0
往来账目	wlvm	简单鹤		0		0	0	0	0
我来助你	wlvn	简单鹤		0		0	0	0	0
网络诈骗	wlvp	简单鹤		0		0	0	0	0
为了争取	wlvq	简单鹤		0		0	0	0	0
我老丈人	wlvr	简单鹤		0		0	0	0	0
网络知识	wlvu	简单鹤		0		0	0	0	0
未来之星	wlvx	简单鹤		0		0	0	0	0
网络中心	wlvx	简单鹤		0		0	0	0	0
万里之遥	wlvy	简单鹤		0		0	0	0	0
诬良为盗	wlwd	简单鹤		1		0	0	0	0
外来务工	wlwg	简单鹤		0		0	0	0	0
物理外挂	wlwg	简单鹤		0		0	0	0	0
网络维护	wlwh	简单鹤		0		0	0	0	0
威利旺卡	wlwk	简单鹤		0		0	0	0	0
哇凉哇凉	wlwl	简单鹤		0		0	0	0	0
为了我们	wlwm	简单鹤		0		0	0	0	0
威力无穷	wlwq	简单鹤		0		0	0	0	0
武林外传	wlwv	简单鹤		0		0	0	0	0
威力无限	wlwx	简单鹤		0		0	0	0	0
位列仙班	wlxb	简单鹤		0		0	0	0	0
为了幸福	wlxf	简单鹤		0		0	0	0	0
物理效果	wlxg	简单鹤		0		0	0	0	0
网络系统	wlxt	简单鹤		0		0	0	0	0
网络小说	wlxu	简单鹤		0		0	0	0	0
物流信息	wlxx	简单鹤		0		0	0	0	0
物理现象	wlxx	简单鹤		0		0	0	0	0
晚了一步	wlyb	简单鹤		0		0	0	0	0
晚来一步	wlyb	简单鹤		0		0	0	0	0
为了一个	wlyg	简单鹤		0		0	0	0	0
为了以后	wlyh	简单鹤		0		0	0	0	0
围炉夜话	wlyh	简单鹤		0		0	0	0	0
网络延迟	wlyi	简单鹤		0		0	0	0	0
网络异常	wlyi	简单鹤		0		0	0	0	0
问了一句	wlyj	简单鹤		0		0	0	0	0
网络硬盘	wlyp	简单鹤		0		0	0	0	0
无理要求	wlyq	简单鹤		0		0	0	0	0
物理引擎	wlyq	简单鹤		0		0	0	0	0
武林夜市	wlyu	简单鹤		0		0	0	0	0
问了一下	wlyx	简单鹤		0		0	0	0	0
望了一眼	wlyy	简单鹤		0		0	0	0	0
物理意义	wlyy	简单鹤		0		0	0	0	0
网络用语	wlyy	简单鹤		0		0	0	0	0
为了做到	wlzd	简单鹤		0		0	0	0	0
为了做好	wlzh	简单鹤		0		0	0	0	0
为了自己	wlzj	简单鹤		0		0	0	0	0
无论怎么	wlzm	简单鹤		0		0	0	0	0
未来走向	wlzx	简单鹤		0		0	0	0	0
涡轮增压	wlzy	简单鹤		0		0	0	0	0
完美闭环	wmbh	简单鹤		0		0	0	0	0
微妙变化	wmbh	简单鹤		0		0	0	0	0
顽冥不化	wmbh	简单鹤		0		0	0	0	0
我们不能	wmbn	简单鹤		0		0	0	0	0
万码奔腾	wmbt	简单鹤		0		0	0	0	0
我们不是	wmbu	简单鹤		0		0	0	0	0
我们必须	wmbx	简单鹤		0		0	0	0	0
我们不约	wmby	简单鹤		0		0	0	0	0
我们不要	wmby	简单鹤		0		0	0	0	0
我们才能	wmcn	简单鹤		0		0	0	0	0
我们的爱	wmda	简单鹤		0		0	0	0	0
无目的地	wmdd	简单鹤		0		0	0	0	0
我们都会	wmdh	简单鹤		0		0	0	0	0
五码定长	wmdi	简单鹤		0		0	0	0	0
我们大家	wmdj	简单鹤		0		0	0	0	0
外卖到了	wmdl	简单鹤		0		0	0	0	0
妩媚动人	wmdr	简单鹤		0		0	0	0	0
我们当然	wmdr	简单鹤		0		0	0	0	0
我们都是	wmdu	简单鹤		0		0	0	0	0
我们当中	wmdv	简单鹤		0		0	0	0	0
我们单位	wmdw	简单鹤		0		0	0	0	0
我们对于	wmdy	简单鹤		0		0	0	0	0
我们都要	wmdy	简单鹤		0		0	0	0	0
为民服务	wmfw	简单鹤		0		0	0	0	0
我们发现	wmfx	简单鹤		0		0	0	0	0
完美告白	wmgb	简单鹤		0		0	0	0	0
文明观猴	wmgh	简单鹤		0		0	0	0	0
卫冕冠军	wmgj	简单鹤		0		0	0	0	0
文明观球	wmgq	简单鹤		0		0	0	0	0
外贸公司	wmgs	简单鹤		0		0	0	0	0
文明观赛	wmgs	简单鹤		0		0	0	0	0
万码归一	wmgy	简单鹤		0		0	0	0	0
威名赫赫	wmhh	简单鹤		0		0	0	0	0
无名火起	wmhq	简单鹤		0		0	0	0	0
文明和谐	wmhx	简单鹤		0		0	0	0	0
我们还要	wmhy	简单鹤		0		0	0	0	0
文明乘车	wmii	简单鹤		0		0	0	0	0
文明城市	wmiu	简单鹤		0		0	0	0	0
我们几个	wmjg	简单鹤		0		0	0	0	0
我们将会	wmjh	简单鹤		0		0	0	0	0
我们就会	wmjh	简单鹤		0		0	0	0	0
我们经常	wmji	简单鹤		0		0	0	0	0
完美结局	wmjj	简单鹤		0		0	0	0	0
完美解决	wmjj	简单鹤		0		0	0	0	0
我们今天	wmjt	简单鹤		0		0	0	0	0
我们就是	wmju	简单鹤		0		0	0	0	0
我们就说	wmju	简单鹤		0		0	0	0	0
我们将要	wmjy	简单鹤		0		0	0	0	0
我们就要	wmjy	简单鹤		0		0	0	0	0
玩命加载	wmjz	简单鹤		0		0	0	0	0
无密可保	wmkb	简单鹤		0		0	0	0	0
我们看到	wmkd	简单鹤		0		0	0	0	0
完美开局	wmkj	简单鹤		0		0	0	0	0
我们可能	wmkn	简单鹤		0		0	0	0	0
我们可是	wmku	简单鹤		0		0	0	0	0
我们开始	wmku	简单鹤		0		0	0	0	0
我们可以	wmky	简单鹤		0		0	0	0	0
我们两个	wmlg	简单鹤		0		0	0	0	0
我们联合	wmlh	简单鹤		0		0	0	0	0
无码流出	wmli	简单鹤		0		0	0	0	0
我迷路了	wmll	简单鹤		0		0	0	0	0
万亩良田	wmlt	简单鹤		0		0	0	0	0
我们老师	wmlu	简单鹤		0		0	0	0	0
