word	code	score	groups	written	dialogue	subtitle	simple	tiger	ice
灰白	hvbd	1.9669667478413895	6	0.26690565016606316	0.12396227359039358	0.06579154767277107	1	1	1
徜徉	ihyh	1.9669641394625015	6	0.23289431385862913	0.13313437365003666	0.08801252083623001	1	1	1
写入	xpru	1.9669533594130928	6	0.27425482295132253	0.08203608148129837	0.10092358918909083	1	1	1
忘怀	whhk	1.9669425039889217	6	0.2036502072135875	0.12525276410729547	0.12287204768702531	1	1	1
黄泉	hlqr	1.966933685762191	6	0.1703240450971122	0.14284931237356624	0.13603132735386203	1	1	1
逃学	tcxt	1.9669298019292278	6	0.18153873880349047	0.12925498895209353	0.13927063825178287	1	1	1
三峡	sjxx	1.966923012543809	5	0.30367991244004544	0.1557747058582728	0	1	1	1
弹壳	tjke	1.9669167438146795	6	0.16830494362445936	0.08310090244102086	0.1976304909938471	1	1	1
口述	kzuu	1.9668980309277821	6	0.23033992138002612	0.10773483443758147	0.11571910807915009	1	1	1
箴言	vfyj	1.9668749849220353	6	0.21792297014717776	0.1266561253200742	0.10824189063794276	1	1	1
地热	dire	1.966864037741257	6	0.2370296452320425	0.14543053143939078	0.07182213276276783	1	1	1
存放	cyfh	1.9668508478300906	5	0.2832957018090352	0	0.17453538896865284	1	1	1
煤油	mwyz	1.9668505967619123	6	0.23535387510500116	0.1245613656160297	0.09422782410390174	1	1	1
回电	hvdm	1.9668488512984887	6	0.15106072322739794	0.09754949421244086	0.19904741611495236	1	1	1
均衡	jyhg	1.9668082764566996	5	0.35060704709553714	0	0.11236909226311942	1	1	1
公尺	gsii	1.9667934404927743	6	0.34175921170271917	0.008006440825309769	0.11251847182816055	1	1	1
沙丘	uaqq	1.9667410531761758	6	0.25685273743994985	0.0812939673806703	0.117565854348742	1	1	1
昆山	kyuj	1.9667408930193848	5	0.25151253401460716	0.20378911707835112	0	1	1	1
克星	kexk	1.9666942720009368	6	0.18047965588840786	0.14398762657541886	0.12533443875907924	1	1	1
不孝	buxn	1.9666808189631433	6	0.2011020493608292	0.1803354564039772	0.06994020492690611	1	1	1
