word	code	source	thuocl_df	xinhua	keep_reason	corpus_source_count	corpus_total_count	idiom_dual	ime_dual
死不改悔	sbgh	简单鹤		1	真实语料:news_total_word_freq	1	101	0	0
好高鹜远	hgwy	简单鹤		1	真实语料:news_total_word_freq	1	100	0	0
稀土元素	xtys	简单鹤		0	真实语料:news_total_word_freq	1	100	0	0
因事制宜	yuvy	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	99	0	1
以观后效	yghx	简单鹤	167	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	98	1	1
不可调和	bkth	简单鹤		0	真实语料:news_total_word_freq	1	98	0	0
三权分立	sqfl	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	98	0	1
中兴通讯	vxtx	简单鹤		0	真实语料:news_total_word_freq	1	97	0	0
壶口瀑布	hkpb	简单鹤		0	真实语料:news_total_word_freq	1	95	0	0
理工农医	lgny	简单鹤		0	真实语料:news_total_word_freq	1	95	0	0
面如死灰	mrsh	简单鹤	47	1	真实语料:literature_word_freq;成语双源	1	94	1	0
贞观之治	vgvv	简单鹤		0	真实语料:news_total_word_freq	1	94	0	0
知识经济	vujj	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	94	0	1
非死不可	fsbk	简单鹤		0	真实语料:multi_domain_total_word_freq	1	93	0	0
天山山脉	tuum	简单鹤		0	真实语料:news_total_word_freq	1	92	0	0
民主政府	mvvf	简单鹤		0	真实语料:news_total_word_freq	1	91	0	0
热核反应	rhfy	简单鹤		0	真实语料:news_total_word_freq	1	91	0	0
支部委员	vbwy	简单鹤		0	真实语料:news_total_word_freq	1	91	0	0
明礼诚信	mlix	简单鹤		0	真实语料:news_total_word_freq	1	90	0	0
富贵在天	fgzt	简单鹤	45	0	真实语料:news_total_word_freq	1	89	0	0
虎口拔牙	hkby	简单鹤	127	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	88	1	1
巴黎和会	blhh	简单鹤		0	真实语料:news_total_word_freq	1	88	0	0
斯琴高娃	sqgw	简单鹤		0	真实语料:news_total_word_freq	1	86	0	0
微分几何	wfjh	简单鹤		0	真实语料:news_total_word_freq	1	85	0	0
胸中无数	xvwu	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	84	0	1
杀回马枪	uhmq	简单鹤		0	真实语料:news_total_word_freq	1	83	0	0
世界纪录	ujjl	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	83	0	1
王者荣耀	wvry	简单鹤		0	真实语料:multi_domain_total_word_freq	1	83	0	0
意不意外	ybyw	简单鹤		0	真实语料:dialogue_word_freq	1	83	0	0
雅各宾派	ygbp	简单鹤		0	真实语料:multi_domain_total_word_freq	1	83	0	0
出敌不意	idby	简单鹤	26	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	82	1	1
爱国守法	aguf	简单鹤		0	真实语料:news_total_word_freq	1	82	0	0
人民民主	rmmv	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	82	0	1
领导小组	ldxz	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	81	0	1
量身定制	ludv	简单鹤		0	真实语料:news_total_word_freq	1	81	0	0
辛丑条约	xity	简单鹤		0	真实语料:news_total_word_freq	1	81	0	0
农业银行	nyyh	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	80	0	1
希望工程	xwgi	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	80	0	1
越演越烈	yyyl	简单鹤		0	真实语料:news_total_word_freq	1	80	0	0
多子多福	dzdf	简单鹤		0	真实语料:news_total_word_freq	1	79	0	0
棋高一着	qgyv	简单鹤	101	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	78	1	1
长风破浪	ifpl	简单鹤	75	1	真实语料:news_total_word_freq;成语双源	1	78	1	0
机动车道	jdid	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	78	0	1
多措并举	dcbj	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	77	0	1
齐鲁大地	qldd	简单鹤		0	真实语料:news_total_word_freq	1	77	0	0
大年初四	dnis	简单鹤		0	真实语料:news_total_word_freq	1	76	0	0
老年痴呆	lnid	简单鹤		0	真实语料:multi_domain_total_word_freq	1	76	0	0
挟洋自重	xyzv	简单鹤		0	真实语料:news_total_word_freq	1	76	0	0
一汽大众	yqdv	简单鹤		0	真实语料:news_total_word_freq	1	75	0	0
成名成家	cmcj	THUOCL+新华补充	161	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	74	1	1
送旧迎新	sjyx	THUOCL+新华补充	53	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	74	1	1
英姿焕发	yzhf	THUOCL+新华补充	28	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	74	1	1
八七会议	bqhy	简单鹤		0	真实语料:news_total_word_freq	1	74	0	0
蒙古高原	mggy	简单鹤		0	真实语料:news_total_word_freq	1	74	0	0
转亏为盈	vkwy	简单鹤		0	真实语料:news_total_word_freq	1	74	0	0
情景交融	qjjr	简单鹤	213	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	73	1	1
金无足赤	jwzi	简单鹤	178	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	73	1	1
消失无踪	xuwz	简单鹤		0	真实语料:literature_word_freq	1	73	0	0
当牛作马	dnzm	简单鹤		0	真实语料:news_total_word_freq	1	72	0	0
初级小学	ijxx	简单鹤		0	真实语料:news_total_word_freq	1	72	0	0
执政兴国	vvxg	简单鹤		0	真实语料:news_total_word_freq	1	72	0	0
百废待举	bfdj	简单鹤	78	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	71	1	1
槁木死灰	gmsh	简单鹤		1	真实语料:literature_word_freq	1	71	0	0
坚船利炮	jilp	简单鹤		0	真实语料:news_total_word_freq	1	71	0	0
蓝田猿人	ltyr	简单鹤		0	真实语料:news_total_word_freq	1	71	0	0
上流社会	uluh	简单鹤		0	真实语料:literature_word_freq	1	71	0	0
世事无常	uuwi	简单鹤		0	真实语料:multi_domain_total_word_freq	1	70	0	0
啧有烦言	zyfy	THUOCL+新华补充	443	1	真实语料:news_total_word_freq;成语双源	1	69	1	0
参赛队员	csdy	简单鹤		0	真实语料:news_total_word_freq	1	69	0	0
屡战屡胜	lvlu	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	69	0	1
网瘾少年	wyun	简单鹤		0	真实语料:multi_domain_total_word_freq	1	69	0	0
有失偏颇	yupp	简单鹤		0	真实语料:news_total_word_freq	1	69	0	0
下自成蹊	xzix	简单鹤	325	0	真实语料:news_total_word_freq;输入法双源	1	68	0	1
百花争妍	bhzy	THUOCL+新华补充	96	1	真实语料:news_total_word_freq;成语双源	1	68	1	0
排兵布阵	pbbv	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	68	0	1
自食恶果	zueg	简单鹤	240	0	真实语料:news_total_word_freq	1	67	0	0
京张铁路	jvtl	简单鹤		0	真实语料:news_total_word_freq	1	67	0	0
有增有减	yzyj	简单鹤		0	真实语料:news_total_word_freq	1	67	0	0
泥足巨人	nzjr	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	66	0	1
死不甘心	sbgx	简单鹤		0	真实语料:news_total_word_freq	1	66	0	0
阴转多云	yvdy	简单鹤		0	真实语料:news_total_word_freq	1	66	0	0
从何谈起	chtq	简单鹤		0	真实语料:news_total_word_freq	1	65	0	0
流动资产	ldzi	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	65	0	1
死不悔改	sbhg	简单鹤	126	1	真实语料:news_total_word_freq;成语双源	1	64	1	0
量才录用	lcly	简单鹤	28	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	63	1	1
民主运动	mvyd	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	63	0	1
三会一课	shyk	简单鹤		0	真实语料:news_total_word_freq	1	62	0	0
扎克伯格	vkbg	简单鹤		0	真实语料:news_total_word_freq	1	62	0	0
正义战争	vyvv	简单鹤		0	真实语料:news_total_word_freq	1	62	0	0
铮铮铁骨	vvtg	简单鹤	481	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	61	1	1
东挪西借	dnxj	简单鹤	375	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	61	1	1
封建制度	fjvd	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	61	0	1
固本培元	gbpy	简单鹤		0	真实语料:news_total_word_freq	1	61	0	0
三个代表	sgdb	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	61	0	1
不思悔改	bshg	简单鹤		0	真实语料:news_total_word_freq	1	59	0	0
年过古稀	nggx	简单鹤		0	真实语料:news_total_word_freq	1	59	0	0
亲力亲为	qlqw	简单鹤		0	真实语料:news_total_word_freq	1	59	0	0
天工开物	tgkw	简单鹤		0	真实语料:news_total_word_freq	1	59	0	0
违者必究	wvbj	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	59	0	1
文字改革	wzgg	简单鹤		0	真实语料:news_total_word_freq	1	59	0	0
从那之后	cnvh	简单鹤		0	真实语料:subtlex	1	58	0	0
发展国家	fvgj	简单鹤		0	真实语料:news_total_word_freq	1	58	0	0
毫无人性	hwrx	简单鹤		0	真实语料:news_total_word_freq	1	58	0	0
欺上压下	quyx	简单鹤		0	真实语料:news_total_word_freq	1	58	0	0
照搬照套	vbvt	简单鹤		0	真实语料:news_total_word_freq	1	58	0	0
胸怀天下	xhtx	简单鹤		0	真实语料:news_total_word_freq	1	58	0	0
传经送宝	ijsb	简单鹤	744	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	57	1	1
后人乘凉	hril	简单鹤	132	0	真实语料:news_total_word_freq;输入法双源	1	57	0	1
穿街走巷	ijzx	简单鹤		0	真实语料:news_total_word_freq	1	57	0	0
九阳神功	jyug	简单鹤		0	真实语料:literature_word_freq	1	57	0	0
没关系的	mgxd	简单鹤		0	真实语料:literature_word_freq	1	57	0	0
突击队员	tjdy	简单鹤		0	真实语料:news_total_word_freq	1	57	0	0
矢口抵赖	ukdl	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	57	0	1
车毁人亡	ihrw	简单鹤		0	真实语料:news_total_word_freq	1	56	0	0
来样加工	lyjg	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	56	0	1
亿万富翁	ywfw	简单鹤		0	真实语料:news_total_word_freq	1	56	0	0
必然规律	brgl	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	55	0	1
货币资本	hbzb	简单鹤		0	真实语料:news_total_word_freq	1	55	0	0
绝对零度	jdld	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	55	0	1
牟取私利	mqsl	简单鹤		0	真实语料:news_total_word_freq	1	55	0	0
有名有利	ymyl	简单鹤		0	真实语料:news_total_word_freq	1	55	0	0
一元复始	yyfs	THUOCL+新华补充	443	1	真实语料:news_total_word_freq;成语双源	1	54	1	0
决胜千里	juql	简单鹤	254	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	54	1	1
惊疑不定	jybd	简单鹤	35	0	真实语料:multi_domain_total_word_freq	1	54	0	0
亢龙有悔	klyh	简单鹤	33	1	真实语料:multi_domain_total_word_freq;成语双源;输入法双源	1	54	1	1
罗辑思维	ljsw	简单鹤		0	真实语料:news_total_word_freq	1	54	0	0
顺势而为	uuew	简单鹤		0	真实语料:news_total_word_freq	1	54	0	0
影子内阁	yzng	简单鹤		0	真实语料:news_total_word_freq	1	54	0	0
万古流芳	wglf	简单鹤	81	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	53	1	1
绝路逢生	jlfs	THUOCL+新华补充	36	1	真实语料:news_total_word_freq;成语双源	1	53	1	0
当面一套	dmyt	简单鹤		0	真实语料:news_total_word_freq	1	53	0	0
各怀鬼胎	ghgt	简单鹤		0	真实语料:news_total_word_freq	1	53	0	0
高位截瘫	gwjt	简单鹤		0	真实语料:news_total_word_freq	1	53	0	0
民计民生	mjmu	简单鹤		0	真实语料:news_total_word_freq	1	53	0	0
刑事诉讼	xuss	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	53	0	1
误打误撞	wdwv	简单鹤	881	1	真实语料:literature_word_freq;成语双源;输入法双源	1	52	1	1
人亡政息	rwvx	简单鹤	417	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	52	1	1
结婚生子	jhuz	简单鹤		0	真实语料:multi_domain_total_word_freq	1	52	0	0
勠力同心	lltx	简单鹤		0	真实语料:news_total_word_freq	1	52	0	0
人海战术	rhvu	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	52	0	1
时冷时热	ulur	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	52	0	1
折戟沉沙	vjiu	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	52	0	1
相向而行	xxex	简单鹤		0	真实语料:news_total_word_freq	1	52	0	0
一得之功	ydvg	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	52	0	1
饭前饭后	fqfh	简单鹤		0	真实语料:news_total_word_freq	1	51	0	0
高低贵贱	gdgj	简单鹤		0	真实语料:news_total_word_freq	1	51	0	0
惩腐倡廉	ifil	简单鹤		0	真实语料:news_total_word_freq	1	51	0	0
猛冲猛打	mimd	简单鹤		0	真实语料:news_total_word_freq	1	51	0	0
人财两旺	rclw	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	51	0	1
四大名著	sdmv	简单鹤		0	真实语料:news_total_word_freq	1	51	0	0
仰人鼻息	yrbx	简单鹤	104	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	50	1	1
求才若渴	qcrk	简单鹤	75	0	真实语料:news_total_word_freq	1	50	0	0
旧调重弹	jdit	简单鹤	41	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	50	1	1
眼明心亮	ymxl	简单鹤	35	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	50	1	1
餐风宿露	cfsl	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	50	0	1
奉陪到底	fpdd	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	50	0	1
超级大脑	ijdn	简单鹤		0	真实语料:news_total_word_freq	1	50	0	0
老有所依	lysy	简单鹤		0	真实语料:news_total_word_freq	1	50	0	0
强强联手	qqlu	简单鹤		0	真实语料:news_total_word_freq	1	50	0	0
王婆卖瓜	wpmg	简单鹤		0	真实语料:news_total_word_freq	1	50	0	0
摇曳不定	yybd	简单鹤		0	真实语料:multi_domain_total_word_freq	1	50	0	0
增砖添瓦	zvtw	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	50	0	1
密锣紧鼓	mljg	简单鹤	260	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	49	1	1
云谲波诡	yjbg	THUOCL+新华补充	84	1	真实语料:news_total_word_freq;成语双源	1	49	1	0
包医百病	bybb	简单鹤		0	真实语料:news_total_word_freq	1	49	0	0
喘息之机	ixvj	简单鹤		0	真实语料:news_total_word_freq	1	49	0	0
宽严相济	kyxj	简单鹤		0	真实语料:news_total_word_freq	1	49	0	0
无章可循	wvkx	简单鹤		0	真实语料:news_total_word_freq	1	49	0	0
心如火燎	xrhl	简单鹤		0	真实语料:news_total_word_freq	1	49	0	0
鱼水之情	yuvq	简单鹤		0	真实语料:news_total_word_freq	1	49	0	0
黏黏糊糊	nnhh	简单鹤		0	真实语料:literature_word_freq	1	48	0	0
一念至此	ynvc	简单鹤		0	真实语料:literature_word_freq	1	48	0	0
择优汰劣	zytl	简单鹤		0	真实语料:news_total_word_freq	1	48	0	0
养痈遗患	yyyh	简单鹤	327	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	47	1	1
桃李不言	tlby	简单鹤	317	0	真实语料:news_total_word_freq;输入法双源	1	47	0	1
沉心静气	ixjq	简单鹤	96	1	真实语料:news_total_word_freq;成语双源	1	47	1	0
东方明珠	dfmv	简单鹤		0	真实语料:news_total_word_freq	1	47	0	0
大驾光临	djgl	简单鹤		0	真实语料:literature_word_freq	1	47	0	0
飞砂走石	fuzu	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	47	0	1
甘油三酯	gysv	简单鹤		0	真实语料:news_total_word_freq	1	47	0	0
工业学校	gyxx	简单鹤		0	真实语料:news_total_word_freq	1	47	0	0
和谐共处	hxgi	简单鹤		0	真实语料:news_total_word_freq	1	47	0	0
权欲熏心	qyxx	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	47	0	1
破竹之势	pvvu	简单鹤	131	1	真实语料:news_total_word_freq;成语双源	1	46	1	0
苦辣酸甜	klst	简单鹤		0	真实语料:news_total_word_freq	1	46	0	0
王不留行	wblx	简单鹤		0	真实语料:multi_domain_total_word_freq	1	46	0	0
无辣不欢	wlbh	简单鹤		0	真实语料:multi_domain_total_word_freq	1	46	0	0
委屈巴巴	wqbb	简单鹤		0	真实语料:multi_domain_total_word_freq	1	46	0	0
因纽特人	yntr	简单鹤		0	真实语料:news_total_word_freq	1	46	0	0
损人害己	srhj	简单鹤	108	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	45	1	1
鼎足而立	dzel	简单鹤	82	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	45	1	1
茶马古道	imgd	简单鹤		0	真实语料:news_total_word_freq	1	45	0	0
平均收入	pjur	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	45	0	1
土木建筑	tmjv	简单鹤		0	真实语料:news_total_word_freq	1	45	0	0
刑讯逼供	xxbg	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	45	0	1
鱼跃龙门	yylm	简单鹤	286	1	真实语料:news_total_word_freq;成语双源	1	44	1	0
雷鸣电闪	lmdu	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	44	0	1
泌尿系统	mnxt	简单鹤		0	真实语料:news_total_word_freq	1	44	0	0
贸易协定	myxd	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	44	0	1
平民百姓	pmbx	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	44	0	1
拼音文字	pywz	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	44	0	1
浅显易懂	qxyd	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	44	0	1
授人以渔	uryy	简单鹤		0	真实语料:news_total_word_freq	1	44	0	0
十万大山	uwdu	简单鹤		0	真实语料:news_total_word_freq	1	44	0	0
张弛有度	viyd	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	44	0	1
召之即来	vvjl	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	44	0	1
望女成凤	wnif	简单鹤		0	真实语料:news_total_word_freq	1	44	0	0
一箭三雕	yjsd	简单鹤		0	真实语料:news_total_word_freq	1	44	0	0
亲痛仇快	qtik	简单鹤	121	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	43	1	1
高市早苗	guzm	简单鹤		0	真实语料:news_total_word_freq	1	43	0	0
举国之力	jgvl	简单鹤		0	真实语料:news_total_word_freq	1	43	0	0
量身定做	ludz	简单鹤		0	真实语料:news_total_word_freq	1	43	0	0
维新变法	wxbf	简单鹤		0	真实语料:news_total_word_freq	1	43	0	0
聪明智慧	cmvh	简单鹤	347	1	真实语料:news_total_word_freq;成语双源	1	42	1	0
脱缰之马	tjvm	简单鹤	109	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	42	1	1
短小精干	dxjg	简单鹤	55	0	真实语料:news_total_word_freq	1	42	0	0
辩证唯物	bvww	简单鹤		0	真实语料:news_total_word_freq	1	42	0	0
毫发无伤	hfwu	简单鹤		0	真实语料:literature_word_freq	1	42	0	0
劳动工具	ldgj	简单鹤		0	真实语料:news_total_word_freq	1	42	0	0
弄权渎职	nqdv	简单鹤		0	真实语料:news_total_word_freq	1	42	0	0
评功摆好	pgbh	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	42	0	1
通用电气	tydq	简单鹤		0	真实语料:news_total_word_freq	1	42	0	0
用不了了	ybll	简单鹤		0	真实语料:multi_domain_total_word_freq	1	42	0	0
扬汤止沸	ytvf	简单鹤	555	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	41	1	1
口传心授	kixu	简单鹤	298	1	真实语料:news_total_word_freq;成语双源	1	41	1	0
其实难副	qunf	简单鹤	73	0	真实语料:news_total_word_freq;输入法双源	1	41	0	1
会心一笑	hxyx	简单鹤		0	真实语料:multi_domain_total_word_freq	1	41	0	0
没心没肺	mxmf	简单鹤		0	真实语料:literature_word_freq;输入法双源	1	41	0	1
柔若无骨	rrwg	简单鹤		0	真实语料:multi_domain_total_word_freq	1	41	0	0
社会组织	uhzv	简单鹤		0	真实语料:news_total_word_freq	1	41	0	0
指路明灯	vlmd	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	41	0	1
维新运动	wxyd	简单鹤		0	真实语料:news_total_word_freq	1	41	0	0
敬老尊贤	jlzx	简单鹤	78	1	真实语料:news_total_word_freq;成语双源	1	40	1	0
大放悲声	dfbu	简单鹤	36	1	真实语料:multi_domain_total_word_freq;成语双源;输入法双源	1	40	1	1
半明半暗	bmba	简单鹤		0	真实语料:literature_word_freq;输入法双源	1	40	0	1
服务中心	fwvx	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	40	0	1
还珠格格	hvgg	简单鹤		0	真实语料:news_total_word_freq	1	40	0	0
互为因果	hwyg	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	40	0	1
抽象主义	ixvy	简单鹤		0	真实语料:news_total_word_freq	1	40	0	0
抠脚大汉	kjdh	简单鹤		0	真实语料:multi_domain_total_word_freq	1	40	0	0
上证综指	uvzv	简单鹤		0	真实语料:news_total_word_freq	1	40	0	0
网络文学	wlwx	简单鹤		0	真实语料:news_total_word_freq	1	40	0	0
首善之区	uuvq	简单鹤	683	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	39	1	1
习焉不察	xybi	简单鹤	117	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	39	1	1
偏信则暗	pxza	简单鹤	59	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	39	1	1
酒囊饭袋	jnfd	简单鹤	51	1	真实语料:multi_domain_total_word_freq;成语双源	1	39	1	0
才德兼备	cdjb	简单鹤	31	1	真实语料:news_total_word_freq;成语双源	1	39	1	0
暗自得意	azdy	简单鹤		0	真实语料:multi_domain_total_word_freq	1	39	0	0
惊为天人	jwtr	简单鹤		0	真实语料:multi_domain_total_word_freq;输入法双源	1	39	0	1
驴肉火烧	lrhu	简单鹤		0	真实语料:multi_domain_total_word_freq	1	39	0	0
恰逢其时	qfqu	简单鹤		0	真实语料:news_total_word_freq	1	39	0	0
献言献策	xyxc	简单鹤		0	真实语料:news_total_word_freq	1	39	0	0
雅鲁藏布	ylcb	简单鹤		0	真实语料:news_total_word_freq	1	39	0	0
杨门女将	ymnj	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	39	0	1
富国强民	fgqm	THUOCL+新华补充	132	1	真实语料:news_total_word_freq;成语双源	1	38	1	0
含血喷人	hxpr	简单鹤	32	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	38	1	1
百问不烦	bwbf	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	38	0	1
美军基地	mjjd	简单鹤		0	真实语料:news_total_word_freq	1	38	0	0
群众关系	qvgx	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	38	0	1
头孢菌素	tbjs	简单鹤		0	真实语料:news_total_word_freq	1	38	0	0
嗜酒如命	ujrm	简单鹤		0	真实语料:literature_word_freq;输入法双源	1	38	0	1
胸怀壮志	xhvv	简单鹤		0	真实语料:news_total_word_freq	1	38	0	0
寻衅闹事	xxnu	简单鹤		0	真实语料:news_total_word_freq	1	38	0	0
意乱情迷	ylqm	简单鹤		0	真实语料:literature_word_freq;输入法双源	1	38	0	1
烫手山芋	tuuy	简单鹤	2216	0	真实语料:news_total_word_freq	1	37	0	0
不惜工本	bxgb	简单鹤	476	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	37	1	1
日落西山	rlxu	简单鹤	173	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	37	1	1
人模狗样	rmgy	简单鹤	64	1	真实语料:literature_word_freq;成语双源;输入法双源	1	37	1	1
交口赞誉	jkzy	简单鹤	62	1	真实语料:news_total_word_freq;成语双源	1	37	1	0
仙山琼阁	xsqg	THUOCL+新华补充	22	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	37	1	1
凹凹凸凸	aatt	简单鹤		0	真实语料:literature_word_freq	1	37	0	0
北京现代	bjxd	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
次贷危机	cdwj	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
烘云托月	hyty	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	37	0	1
惊天逆转	jtnv	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
抗日联军	krlj	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
马虎大意	mhdy	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
脑下垂体	nxit	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	37	0	1
齐鲁医院	qlyy	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
七言八语	qyby	简单鹤		1	真实语料:news_total_word_freq	1	37	0	0
三管齐下	sgqx	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
踏步不前	tbbq	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	37	0	1
天外来客	twlk	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
心胆俱裂	xdjl	简单鹤		1	真实语料:multi_domain_total_word_freq;输入法双源	1	37	0	1
鲜有人知	xyrv	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
洋务运动	ywyd	简单鹤		0	真实语料:news_total_word_freq	1	37	0	0
罪恶昭彰	zevv	简单鹤		1	真实语料:news_total_word_freq;输入法双源	1	37	0	1
师出无名	uiwm	简单鹤	320	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	36	1	1
偏安一隅	payy	简单鹤	282	0	真实语料:news_total_word_freq	1	36	0	0
岁岁平安	sspa	简单鹤	114	0	真实语料:multi_domain_total_word_freq	1	36	0	0
无头无尾	wtww	简单鹤	24	1	真实语料:literature_word_freq;成语双源	1	36	1	0
凤凰涅槃	fhnp	简单鹤		0	真实语料:news_total_word_freq	1	36	0	0
非赢利性	fylx	简单鹤		0	真实语料:news_total_word_freq	1	36	0	0
花容失色	hrus	简单鹤		0	真实语料:literature_word_freq	1	36	0	0
宽衣解带	kyjd	简单鹤		0	真实语料:literature_word_freq;输入法双源	1	36	0	1
乐见其成	ljqi	简单鹤		0	真实语料:news_total_word_freq	1	36	0	0
劣迹昭著	ljvv	简单鹤		1	真实语料:news_total_word_freq	1	36	0	0
吕氏春秋	luiq	简单鹤		0	真实语料:news_total_word_freq;输入法双源	1	36	0	1
人机对话	rjdh	简单鹤		0	真实语料:news_total_word_freq	1	36	0	0
望闻问切	wwwq	简单鹤	906	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	35	1	1
勤学好问	qxhw	简单鹤	142	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	35	1	1
略高一筹	lgyi	简单鹤	57	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	35	1	1
鼎足之势	dzvu	简单鹤	54	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	35	1	1
瞒上欺下	muqx	简单鹤	44	1	真实语料:news_total_word_freq;成语双源;输入法双源	1	35	1	1
比翼高飞	bygf	简单鹤		0	真实语料:news_total_word_freq	1	35	0	0
会心一击	hxyj	简单鹤		0	真实语料:multi_domain_total_word_freq	1	35	0	0
查漏补缺	ilbq	简单鹤		0	真实语料:news_total_word_freq	1	35	0	0
谋杀亲夫	muqf	简单鹤		0	真实语料:multi_domain_total_word_freq	1	35	0	0
千古一帝	qgyd	简单鹤		0	真实语料:news_total_word_freq	1	35	0	0
勤学善思	qxus	简单鹤		0	真实语料:news_total_word_freq	1	35	0	0
